density	noise_sigma	noise_seed	method	junction	incoming_row	outgoing_col	global_entry	truth	estimate	abs_error
sparse	0.2	1	map_lbfgs	2	1	2	18	0.08	0.2503406033	0.1703406033
sparse	0.2	1	map_lbfgs	2	1	3	19	0.16	0.2503406032	0.09034060316
sparse	0.2	1	map_lbfgs	2	1	4	20	0.58	0.2503561318	0.3296438682
sparse	0.2	1	map_lbfgs	2	2	1	21	0.14	0.2487075927	0.1087075927
sparse	0.2	1	map_lbfgs	2	2	2	22	0.1	0.250424223	0.150424223
sparse	0.2	1	map_lbfgs	2	2	3	23	0.56	0.2504242229	0.3095757771
sparse	0.2	1	map_lbfgs	2	2	4	24	0.2	0.2504439614	0.0504439614
sparse	0.2	1	map_lbfgs	2	3	1	25	0.48	0.2488210089	0.2311789911
sparse	0.2	1	map_lbfgs	2	3	2	26	0.2	0.2503853755	0.05038537546
sparse	0.2	1	map_lbfgs	2	3	3	27	0.08	0.2503853753	0.1703853753
sparse	0.2	1	map_lbfgs	2	3	4	28	0.24	0.2504082404	0.0104082404
sparse	0.2	1	map_lbfgs	2	4	1	29	0.18	0.2490471043	0.0690471043
sparse	0.2	1	map_lbfgs	2	4	2	30	0.42	0.2503130994	0.1696869006
sparse	0.2	1	map_lbfgs	2	4	3	31	0.3	0.2503130993	0.04968690072
sparse	0.2	1	map_lbfgs	2	4	4	32	0.1	0.250326697	0.150326697
sparse	0.2	1	map_lbfgs	3	1	1	33	0.16	0.25	0.09
sparse	0.2	1	map_lbfgs	3	1	2	34	0.18	0.25	0.07
sparse	0.2	1	map_lbfgs	3	1	3	35	0.42	0.25	0.17
sparse	0.2	1	map_lbfgs	3	1	4	36	0.24	0.25	0.01
sparse	0.2	1	map_lbfgs	3	2	1	37	0.1	0.25	0.15
sparse	0.2	1	map_lbfgs	3	2	2	38	0.22	0.25	0.03
sparse	0.2	1	map_lbfgs	3	2	3	39	0.18	0.25	0.07
sparse	0.2	1	map_lbfgs	3	2	4	40	0.5	0.25	0.25
sparse	0.2	1	map_lbfgs	3	3	1	41	0.44	0.25	0.19
sparse	0.2	1	map_lbfgs	3	3	2	42	0.18	0.25	0.07
sparse	0.2	1	map_lbfgs	3	3	3	43	0.1	0.25	0.15
sparse	0.2	1	map_lbfgs	3	3	4	44	0.28	0.25	0.03
sparse	0.2	1	map_lbfgs	3	4	1	45	0.22	0.25	0.03
sparse	0.2	1	map_lbfgs	3	4	2	46	0.4	0.25	0.15
sparse	0.2	1	map_lbfgs	3	4	3	47	0.26	0.25	0.01
sparse	0.2	1	map_lbfgs	3	4	4	48	0.12	0.25	0.13
sparse	0.2	1	map_lbfgs	4	1	1	49	0.12	0.05817425803	0.06182574197
sparse	0.2	1	map_lbfgs	4	1	2	50	0.16	0.05835168562	0.1016483144
sparse	0.2	1	map_lbfgs	4	1	3	51	0.54	0.8256696794	0.2856696794
sparse	0.2	1	map_lbfgs	4	1	4	52	0.18	0.05780437697	0.122195623
sparse	0.2	1	map_lbfgs	4	2	1	53	0.16	0.04709834156	0.1129016584
sparse	0.2	1	map_lbfgs	4	2	2	54	0.1	0.04723970387	0.05276029613
sparse	0.2	1	map_lbfgs	4	2	3	55	0.2	0.8573575955	0.6573575955
sparse	0.2	1	map_lbfgs	4	2	4	56	0.54	0.04830435903	0.491695641
sparse	0.2	1	map_lbfgs	4	3	1	57	0.46	0.06624491189	0.3937550881
sparse	0.2	1	map_lbfgs	4	3	2	58	0.24	0.06645055267	0.1735494473
sparse	0.2	1	map_lbfgs	4	3	3	59	0.1	0.8028972501	0.7028972501
sparse	0.2	1	map_lbfgs	4	3	4	60	0.2	0.06440728536	0.1355927146
sparse	0.2	1	map_lbfgs	4	4	1	61	0.2	0.05188669777	0.1481133022
sparse	0.2	1	map_lbfgs	4	4	2	62	0.48	0.05204315646	0.4279568435
sparse	0.2	1	map_lbfgs	4	4	3	63	0.22	0.8435937123	0.6235937123
sparse	0.2	1	map_lbfgs	4	4	4	64	0.1	0.05247643345	0.04752356655
sparse	0.2	2	esmda	1	1	1	1	0.1	0.2976715126	0.1976715126
sparse	0.2	2	esmda	1	1	2	2	0.12	0.4096620882	0.2896620882
sparse	0.2	2	esmda	1	1	3	3	0.5	0.1146887133	0.3853112867
sparse	0.2	2	esmda	1	1	4	4	0.28	0.1779776859	0.1020223141
sparse	0.2	2	esmda	1	2	1	5	0.08	0.3522454926	0.2722454926
sparse	0.2	2	esmda	1	2	2	6	0.18	0.3956999389	0.2156999389
sparse	0.2	2	esmda	1	2	3	7	0.22	0.0986436098	0.1213563902
sparse	0.2	2	esmda	1	2	4	8	0.52	0.1534109588	0.3665890412
sparse	0.2	2	esmda	1	3	1	9	0.42	0.2979162508	0.1220837492
sparse	0.2	2	esmda	1	3	2	10	0.24	0.3967956741	0.1567956741
sparse	0.2	2	esmda	1	3	3	11	0.08	0.1260041443	0.04600414425
sparse	0.2	2	esmda	1	3	4	12	0.26	0.1792839308	0.08071606917
sparse	0.2	2	esmda	1	4	1	13	0.2	0.3434867298	0.1434867298
sparse	0.2	2	esmda	1	4	2	14	0.46	0.274243739	0.185756261
sparse	0.2	2	esmda	1	4	3	15	0.24	0.1809261504	0.05907384962
sparse	0.2	2	esmda	1	4	4	16	0.1	0.2013433809	0.1013433809
sparse	0.2	2	esmda	2	1	1	17	0.18	0.2498358954	0.06983589537
sparse	0.2	2	esmda	2	1	2	18	0.08	0.1792717202	0.09927172023
sparse	0.2	2	esmda	2	1	3	19	0.16	0.388786295	0.228786295
sparse	0.2	2	esmda	2	1	4	20	0.58	0.1821060894	0.3978939106
sparse	0.2	2	esmda	2	2	1	21	0.14	0.3134133915	0.1734133915
sparse	0.2	2	esmda	2	2	2	22	0.1	0.2881093506	0.1881093506
sparse	0.2	2	esmda	2	2	3	23	0.56	0.2575878135	0.3024121865
sparse	0.2	2	esmda	2	2	4	24	0.2	0.1408894443	0.05911055566
sparse	0.2	2	esmda	2	3	1	25	0.48	0.1691732994	0.3108267006
sparse	0.2	2	esmda	2	3	2	26	0.2	0.3028133953	0.1028133953
sparse	0.2	2	esmda	2	3	3	27	0.08	0.3767551103	0.2967551103
sparse	0.2	2	esmda	2	3	4	28	0.24	0.151258195	0.08874180505
sparse	0.2	2	esmda	2	4	1	29	0.18	0.3320755618	0.1520755618
sparse	0.2	2	esmda	2	4	2	30	0.42	0.2247756366	0.1952243634
sparse	0.2	2	esmda	2	4	3	31	0.3	0.3260897871	0.02608978709
sparse	0.2	2	esmda	2	4	4	32	0.1	0.1170590145	0.01705901447
sparse	0.2	2	esmda	3	1	1	33	0.16	0.2343414997	0.07434149966
sparse	0.2	2	esmda	3	1	2	34	0.18	0.3015254789	0.1215254789
sparse	0.2	2	esmda	3	1	3	35	0.42	0.2178460544	0.2021539456
sparse	0.2	2	esmda	3	1	4	36	0.24	0.2462869671	0.006286967079
sparse	0.2	2	esmda	3	2	1	37	0.1	0.2883106911	0.1883106911
sparse	0.2	2	esmda	3	2	2	38	0.22	0.2105399396	0.009460060423
sparse	0.2	2	esmda	3	2	3	39	0.18	0.2400147197	0.06001471974
sparse	0.2	2	esmda	3	2	4	40	0.5	0.2611346496	0.2388653504
sparse	0.2	2	esmda	3	3	1	41	0.44	0.161364433	0.278635567
sparse	0.2	2	esmda	3	3	2	42	0.18	0.2703308957	0.09033089567
sparse	0.2	2	esmda	3	3	3	43	0.1	0.3091446311	0.2091446311
sparse	0.2	2	esmda	3	3	4	44	0.28	0.2591600403	0.02083995975
sparse	0.2	2	esmda	3	4	1	45	0.22	0.2192253369	0.0007746631205
sparse	0.2	2	esmda	3	4	2	46	0.4	0.3366852205	0.06331477949
sparse	0.2	2	esmda	3	4	3	47	0.26	0.260200955	0.0002009550265
sparse	0.2	2	esmda	3	4	4	48	0.12	0.1838884876	0.06388848759
sparse	0.2	2	esmda	4	1	1	49	0.12	0.2866809693	0.1666809693
sparse	0.2	2	esmda	4	1	2	50	0.16	0.1371915321	0.02280846786
sparse	0.2	2	esmda	4	1	3	51	0.54	0.3527453634	0.1872546366
sparse	0.2	2	esmda	4	1	4	52	0.18	0.2233821351	0.04338213514
sparse	0.2	2	esmda	4	2	1	53	0.16	0.3956761747	0.2356761747
sparse	0.2	2	esmda	4	2	2	54	0.1	0.1623575607	0.06235756071
sparse	0.2	2	esmda	4	2	3	55	0.2	0.3200880041	0.1200880041
sparse	0.2	2	esmda	4	2	4	56	0.54	0.1218782604	0.4181217396
sparse	0.2	2	esmda	4	3	1	57	0.46	0.2265284175	0.2334715825
sparse	0.2	2	esmda	4	3	2	58	0.24	0.1891937554	0.05080624463
sparse	0.2	2	esmda	4	3	3	59	0.1	0.3890283528	0.2890283528
sparse	0.2	2	esmda	4	3	4	60	0.2	0.1952494743	0.004750525663
sparse	0.2	2	esmda	4	4	1	61	0.2	0.2315323956	0.0315323956
sparse	0.2	2	esmda	4	4	2	62	0.48	0.2182438064	0.2617561936
sparse	0.2	2	esmda	4	4	3	63	0.22	0.22481793	0.004817929991
sparse	0.2	2	esmda	4	4	4	64	0.1	0.325405868	0.225405868
sparse	0.2	2	map_lbfgs	1	1	1	1	0.1	0.3047075562	0.2047075562
sparse	0.2	2	map_lbfgs	1	1	2	2	0.12	0.3054416338	0.1854416338
sparse	0.2	2	map_lbfgs	1	1	3	3	0.5	0.09296078406	0.4070392159
sparse	0.2	2	map_lbfgs	1	1	4	4	0.28	0.2968900259	0.0168900259
sparse	0.2	2	map_lbfgs	1	2	1	5	0.08	0.304652522	0.224652522
sparse	0.2	2	map_lbfgs	1	2	2	6	0.18	0.3052601518	0.1252601518
sparse	0.2	2	map_lbfgs	1	2	3	7	0.22	0.1043994634	0.1156005366
sparse	0.2	2	map_lbfgs	1	2	4	8	0.52	0.2856878628	0.2343121372
sparse	0.2	2	map_lbfgs	1	3	1	9	0.42	0.305634398	0.114365602
sparse	0.2	2	map_lbfgs	1	3	2	10	0.24	0.3063075711	0.06630757108
sparse	0.2	2	map_lbfgs	1	3	3	11	0.08	0.0966922821	0.0166922821
sparse	0.2	2	map_lbfgs	1	3	4	12	0.26	0.2913657489	0.03136574886
sparse	0.2	2	map_lbfgs	1	4	1	13	0.2	0.3035861093	0.1035861093
sparse	0.2	2	map_lbfgs	1	4	2	14	0.46	0.3041205839	0.1558794161
sparse	0.2	2	map_lbfgs	1	4	3	15	0.24	0.1114461705	0.1285538295
sparse	0.2	2	map_lbfgs	1	4	4	16	0.1	0.2808471363	0.1808471363
sparse	0.2	2	map_lbfgs	2	1	1	17	0.18	0.2400879898	0.06008798979
sparse	0.2	2	map_lbfgs	2	1	2	18	0.08	0.2533100048	0.1733100048
sparse	0.2	2	map_lbfgs	2	1	3	19	0.16	0.2533100016	0.0933100016
sparse	0.2	2	map_lbfgs	2	1	4	20	0.58	0.2532920038	0.3267079962
sparse	0.2	2	map_lbfgs	2	2	1	21	0.14	0.2377582405	0.09775824046
sparse	0.2	2	map_lbfgs	2	2	2	22	0.1	0.254069553	0.154069553
sparse	0.2	2	map_lbfgs	2	2	3	23	0.56	0.254069549	0.305930451
sparse	0.2	2	map_lbfgs	2	2	4	24	0.2	0.2541026575	0.05410265749
sparse	0.2	2	map_lbfgs	2	3	1	25	0.48	0.2389250239	0.2410749761
sparse	0.2	2	map_lbfgs	2	3	2	26	0.2	0.2536908016	0.0536908016
sparse	0.2	2	map_lbfgs	2	3	3	27	0.08	0.253690798	0.173690798
sparse	0.2	2	map_lbfgs	2	3	4	28	0.24	0.2536933765	0.01369337647
sparse	0.2	2	map_lbfgs	2	4	1	29	0.18	0.2412522448	0.06125224483
sparse	0.2	2	map_lbfgs	2	4	2	30	0.42	0.2529275512	0.1670724488
sparse	0.2	2	map_lbfgs	2	4	3	31	0.3	0.2529275484	0.04707245157
sparse	0.2	2	map_lbfgs	2	4	4	32	0.1	0.2528926555	0.1528926555
sparse	0.2	2	map_lbfgs	3	1	1	33	0.16	0.25	0.09000000001
sparse	0.2	2	map_lbfgs	3	1	2	34	0.18	0.25	0.07000000001
sparse	0.2	2	map_lbfgs	3	1	3	35	0.42	0.25	0.17
sparse	0.2	2	map_lbfgs	3	1	4	36	0.24	0.25	0.01000000001
sparse	0.2	2	map_lbfgs	3	2	1	37	0.1	0.25	0.15
sparse	0.2	2	map_lbfgs	3	2	2	38	0.22	0.25	0.03000000001
sparse	0.2	2	map_lbfgs	3	2	3	39	0.18	0.25	0.06999999997
sparse	0.2	2	map_lbfgs	3	2	4	40	0.5	0.25	0.25
sparse	0.2	2	map_lbfgs	3	3	1	41	0.44	0.25	0.19
sparse	0.2	2	map_lbfgs	3	3	2	42	0.18	0.25	0.07000000001
sparse	0.2	2	map_lbfgs	3	3	3	43	0.1	0.25	0.15
sparse	0.2	2	map_lbfgs	3	3	4	44	0.28	0.25	0.02999999999
sparse	0.2	2	map_lbfgs	3	4	1	45	0.22	0.25	0.03000000001
sparse	0.2	2	map_lbfgs	3	4	2	46	0.4	0.25	0.15
sparse	0.2	2	map_lbfgs	3	4	3	47	0.26	0.25	0.01000000003
sparse	0.2	2	map_lbfgs	3	4	4	48	0.12	0.25	0.13
sparse	0.2	2	map_lbfgs	4	1	1	49	0.12	0.1788681732	0.05886817321
sparse	0.2	2	map_lbfgs	4	1	2	50	0.16	0.1804354821	0.02043548215
sparse	0.2	2	map_lbfgs	4	1	3	51	0.54	0.4705891185	0.06941088147
sparse	0.2	2	map_lbfgs	4	1	4	52	0.18	0.1701072261	0.009892773883
sparse	0.2	2	map_lbfgs	4	2	1	53	0.16	0.1439171362	0.01608286382
sparse	0.2	2	map_lbfgs	4	2	2	54	0.1	0.1451046546	0.04510465462
sparse	0.2	2	map_lbfgs	4	2	3	55	0.2	0.564549181	0.364549181
sparse	0.2	2	map_lbfgs	4	2	4	56	0.54	0.1464290282	0.3935709718
sparse	0.2	2	map_lbfgs	4	3	1	57	0.46	0.1745892189	0.2854107811
sparse	0.2	2	map_lbfgs	4	3	2	58	0.24	0.1758621415	0.06413785848
sparse	0.2	2	map_lbfgs	4	3	3	59	0.1	0.4798607816	0.3798607816
sparse	0.2	2	map_lbfgs	4	3	4	60	0.2	0.169687858	0.03031214203
sparse	0.2	2	map_lbfgs	4	4	1	61	0.2	0.2631800874	0.06318008738
sparse	0.2	2	map_lbfgs	4	4	2	62	0.48	0.2661878608	0.2138121392
sparse	0.2	2	map_lbfgs	4	4	3	63	0.22	0.144805003	0.075194997
sparse	0.2	2	map_lbfgs	4	4	4	64	0.1	0.3258270488	0.2258270488
sparse	0.2	3	esmda	1	1	1	1	0.1	0.3102084553	0.2102084553
sparse	0.2	3	esmda	1	1	2	2	0.12	0.3327394244	0.2127394244
sparse	0.2	3	esmda	1	1	3	3	0.5	0.1676927196	0.3323072804
sparse	0.2	3	esmda	1	1	4	4	0.28	0.1893594007	0.09064059929
sparse	0.2	3	esmda	1	2	1	5	0.08	0.3093640576	0.2293640576
sparse	0.2	3	esmda	1	2	2	6	0.18	0.3052036602	0.1252036602
sparse	0.2	3	esmda	1	2	3	7	0.22	0.1784882679	0.04151173207
sparse	0.2	3	esmda	1	2	4	8	0.52	0.2069440143	0.3130559857
sparse	0.2	3	esmda	1	3	1	9	0.42	0.315064899	0.104935101
sparse	0.2	3	esmda	1	3	2	10	0.24	0.3158218784	0.07582187838
sparse	0.2	3	esmda	1	3	3	11	0.08	0.1765832331	0.09658323307
sparse	0.2	3	esmda	1	3	4	12	0.26	0.1925299895	0.06747001045
sparse	0.2	3	esmda	1	4	1	13	0.2	0.3168662108	0.1168662108
sparse	0.2	3	esmda	1	4	2	14	0.46	0.3010073485	0.1589926515
sparse	0.2	3	esmda	1	4	3	15	0.24	0.1813128009	0.0586871991
sparse	0.2	3	esmda	1	4	4	16	0.1	0.2008136398	0.1008136398
sparse	0.2	3	esmda	2	1	1	17	0.18	0.3166410067	0.1366410067
sparse	0.2	3	esmda	2	1	2	18	0.08	0.2412344528	0.1612344528
sparse	0.2	3	esmda	2	1	3	19	0.16	0.2862331649	0.1262331649
sparse	0.2	3	esmda	2	1	4	20	0.58	0.1558913755	0.4241086245
sparse	0.2	3	esmda	2	2	1	21	0.14	0.310085667	0.170085667
sparse	0.2	3	esmda	2	2	2	22	0.1	0.2170611998	0.1170611998
sparse	0.2	3	esmda	2	2	3	23	0.56	0.3138961439	0.2461038561
sparse	0.2	3	esmda	2	2	4	24	0.2	0.1589569893	0.04104301068
sparse	0.2	3	esmda	2	3	1	25	0.48	0.2172059511	0.2627940489
sparse	0.2	3	esmda	2	3	2	26	0.2	0.3064827647	0.1064827647
sparse	0.2	3	esmda	2	3	3	27	0.08	0.315782917	0.235782917
sparse	0.2	3	esmda	2	3	4	28	0.24	0.1605283673	0.07947163273
sparse	0.2	3	esmda	2	4	1	29	0.18	0.3514894487	0.1714894487
sparse	0.2	3	esmda	2	4	2	30	0.42	0.2666269526	0.1533730474
sparse	0.2	3	esmda	2	4	3	31	0.3	0.2446372892	0.05536271076
sparse	0.2	3	esmda	2	4	4	32	0.1	0.1372463095	0.03724630947
sparse	0.2	3	esmda	3	1	1	33	0.16	0.2664436152	0.1064436152
sparse	0.2	3	esmda	3	1	2	34	0.18	0.2033762406	0.02337624057
sparse	0.2	3	esmda	3	1	3	35	0.42	0.3043306626	0.1156693374
sparse	0.2	3	esmda	3	1	4	36	0.24	0.2258494816	0.01415051838
sparse	0.2	3	esmda	3	2	1	37	0.1	0.2721556222	0.1721556222
sparse	0.2	3	esmda	3	2	2	38	0.22	0.2905599094	0.07055990938
sparse	0.2	3	esmda	3	2	3	39	0.18	0.2225085264	0.04250852644
sparse	0.2	3	esmda	3	2	4	40	0.5	0.214775942	0.285224058
sparse	0.2	3	esmda	3	3	1	41	0.44	0.214044205	0.225955795
sparse	0.2	3	esmda	3	3	2	42	0.18	0.2546929336	0.0746929336
sparse	0.2	3	esmda	3	3	3	43	0.1	0.2890638184	0.1890638184
sparse	0.2	3	esmda	3	3	4	44	0.28	0.242199043	0.03780095696
sparse	0.2	3	esmda	3	4	1	45	0.22	0.257126857	0.037126857
sparse	0.2	3	esmda	3	4	2	46	0.4	0.2795348422	0.1204651578
sparse	0.2	3	esmda	3	4	3	47	0.26	0.2706833992	0.0106833992
sparse	0.2	3	esmda	3	4	4	48	0.12	0.1926549016	0.07265490156
sparse	0.2	3	esmda	4	1	1	49	0.12	0.2395945938	0.1195945938
sparse	0.2	3	esmda	4	1	2	50	0.16	0.2279941136	0.06799411361
sparse	0.2	3	esmda	4	1	3	51	0.54	0.356561129	0.183438871
sparse	0.2	3	esmda	4	1	4	52	0.18	0.1758501636	0.00414983642
sparse	0.2	3	esmda	4	2	1	53	0.16	0.2469961311	0.08699613114
sparse	0.2	3	esmda	4	2	2	54	0.1	0.2536022809	0.1536022809
sparse	0.2	3	esmda	4	2	3	55	0.2	0.368711539	0.168711539
sparse	0.2	3	esmda	4	2	4	56	0.54	0.130690049	0.409309951
sparse	0.2	3	esmda	4	3	1	57	0.46	0.2726614454	0.1873385546
sparse	0.2	3	esmda	4	3	2	58	0.24	0.2487103483	0.008710348344
sparse	0.2	3	esmda	4	3	3	59	0.1	0.3165702331	0.2165702331
sparse	0.2	3	esmda	4	3	4	60	0.2	0.1620579732	0.03794202683
sparse	0.2	3	esmda	4	4	1	61	0.2	0.2813641197	0.08136411965
sparse	0.2	3	esmda	4	4	2	62	0.48	0.2542099156	0.2257900844
sparse	0.2	3	esmda	4	4	3	63	0.22	0.3060766944	0.08607669442
sparse	0.2	3	esmda	4	4	4	64	0.1	0.1583492703	0.05834927032
sparse	0.2	3	map_lbfgs	1	1	1	1	0.1	0.2899289768	0.1899289768
sparse	0.2	3	map_lbfgs	1	1	2	2	0.12	0.2790210496	0.1590210496
sparse	0.2	3	map_lbfgs	1	1	3	3	0.5	0.1400366868	0.3599633132
sparse	0.2	3	map_lbfgs	1	1	4	4	0.28	0.2910132868	0.0110132868
sparse	0.2	3	map_lbfgs	1	2	1	5	0.08	0.2872821019	0.2072821019
sparse	0.2	3	map_lbfgs	1	2	2	6	0.18	0.2784590935	0.0984590935
sparse	0.2	3	map_lbfgs	1	2	3	7	0.22	0.151405377	0.06859462301
sparse	0.2	3	map_lbfgs	1	2	4	8	0.52	0.2828534276	0.2371465724
sparse	0.2	3	map_lbfgs	1	3	1	9	0.42	0.2888335191	0.1311664809
sparse	0.2	3	map_lbfgs	1	3	2	10	0.24	0.2789592121	0.03895921207
sparse	0.2	3	map_lbfgs	1	3	3	11	0.08	0.1454440227	0.0654440227
sparse	0.2	3	map_lbfgs	1	3	4	12	0.26	0.2867632461	0.02676324613
sparse	0.2	3	map_lbfgs	1	4	1	13	0.2	0.2850360617	0.08503606166
sparse	0.2	3	map_lbfgs	1	4	2	14	0.46	0.2773324218	0.1826675782
sparse	0.2	3	map_lbfgs	1	4	3	15	0.24	0.1590043116	0.08099568839
sparse	0.2	3	map_lbfgs	1	4	4	16	0.1	0.2786272049	0.1786272049
sparse	0.2	3	map_lbfgs	2	1	1	17	0.18	0.246412358	0.06641235804
sparse	0.2	3	map_lbfgs	2	1	2	18	0.08	0.2512053885	0.1712053885
sparse	0.2	3	map_lbfgs	2	1	3	19	0.16	0.2512053887	0.09120538869
sparse	0.2	3	map_lbfgs	2	1	4	20	0.58	0.2511768648	0.3288231352
sparse	0.2	3	map_lbfgs	2	2	1	21	0.14	0.2455323299	0.1055323299
sparse	0.2	3	map_lbfgs	2	2	2	22	0.1	0.2514986918	0.1514986918
sparse	0.2	3	map_lbfgs	2	2	3	23	0.56	0.251498692	0.308501308
sparse	0.2	3	map_lbfgs	2	2	4	24	0.2	0.2514702863	0.05147028627
sparse	0.2	3	map_lbfgs	2	3	1	25	0.48	0.2459960589	0.2340039411
sparse	0.2	3	map_lbfgs	2	3	2	26	0.2	0.2513487416	0.05134874156
sparse	0.2	3	map_lbfgs	2	3	3	27	0.08	0.2513487419	0.1713487419
sparse	0.2	3	map_lbfgs	2	3	4	28	0.24	0.2513064577	0.01130645769
sparse	0.2	3	map_lbfgs	2	4	1	29	0.18	0.246859922	0.06685992202
sparse	0.2	3	map_lbfgs	2	4	2	30	0.42	0.2510555983	0.1689444017
sparse	0.2	3	map_lbfgs	2	4	3	31	0.3	0.2510555984	0.04894440157
sparse	0.2	3	map_lbfgs	2	4	4	32	0.1	0.2510288813	0.1510288813
sparse	0.2	3	map_lbfgs	3	1	1	33	0.16	0.2500000001	0.09000000011
sparse	0.2	3	map_lbfgs	3	1	2	34	0.18	0.2500000001	0.07000000011
sparse	0.2	3	map_lbfgs	3	1	3	35	0.42	0.2499999997	0.1700000003
sparse	0.2	3	map_lbfgs	3	1	4	36	0.24	0.2500000001	0.01000000011
sparse	0.2	3	map_lbfgs	3	2	1	37	0.1	0.2500000001	0.1500000001
sparse	0.2	3	map_lbfgs	3	2	2	38	0.22	0.2500000001	0.03000000008
sparse	0.2	3	map_lbfgs	3	2	3	39	0.18	0.2499999997	0.06999999975
sparse	0.2	3	map_lbfgs	3	2	4	40	0.5	0.2500000001	0.2499999999
sparse	0.2	3	map_lbfgs	3	3	1	41	0.44	0.2500000001	0.1899999999
sparse	0.2	3	map_lbfgs	3	3	2	42	0.18	0.2500000001	0.07000000009
sparse	0.2	3	map_lbfgs	3	3	3	43	0.1	0.2499999997	0.1499999997
sparse	0.2	3	map_lbfgs	3	3	4	44	0.28	0.2500000001	0.02999999991
sparse	0.2	3	map_lbfgs	3	4	1	45	0.22	0.2500000001	0.03000000009
sparse	0.2	3	map_lbfgs	3	4	2	46	0.4	0.2500000001	0.1499999999
sparse	0.2	3	map_lbfgs	3	4	3	47	0.26	0.2499999997	0.01000000028
sparse	0.2	3	map_lbfgs	3	4	4	48	0.12	0.2500000001	0.1300000001
sparse	0.2	3	map_lbfgs	4	1	1	49	0.12	0.1780053605	0.05800536054
sparse	0.2	3	map_lbfgs	4	1	2	50	0.16	0.1896861044	0.02968610444
sparse	0.2	3	map_lbfgs	4	1	3	51	0.54	0.4450653789	0.09493462111
sparse	0.2	3	map_lbfgs	4	1	4	52	0.18	0.1872431561	0.00724315613
sparse	0.2	3	map_lbfgs	4	2	1	53	0.16	0.152499539	0.007500461
sparse	0.2	3	map_lbfgs	4	2	2	54	0.1	0.1627924314	0.06279243142
sparse	0.2	3	map_lbfgs	4	2	3	55	0.2	0.5164634886	0.3164634886
sparse	0.2	3	map_lbfgs	4	2	4	56	0.54	0.168244541	0.371755459
sparse	0.2	3	map_lbfgs	4	3	1	57	0.46	0.1934713117	0.2665286883
sparse	0.2	3	map_lbfgs	4	3	2	58	0.24	0.205800827	0.03419917304
sparse	0.2	3	map_lbfgs	4	3	3	59	0.1	0.4021002693	0.3021002693
sparse	0.2	3	map_lbfgs	4	3	4	60	0.2	0.198627592	0.001372407976
sparse	0.2	3	map_lbfgs	4	4	1	61	0.2	0.1659723851	0.03402761487
sparse	0.2	3	map_lbfgs	4	4	2	62	0.48	0.1772168469	0.3027831531
sparse	0.2	3	map_lbfgs	4	4	3	63	0.22	0.4782549135	0.2582549135
sparse	0.2	3	map_lbfgs	4	4	4	64	0.1	0.1785558544	0.07855585441
sparse	0.4	1	esmda	1	1	1	1	0.1	0.2265635714	0.1265635714
sparse	0.4	1	esmda	1	1	2	2	0.12	0.5871338079	0.4671338079
sparse	0.4	1	esmda	1	1	3	3	0.5	0.05320549489	0.4467945051
sparse	0.4	1	esmda	1	1	4	4	0.28	0.1330971259	0.1469028741
sparse	0.4	1	esmda	1	2	1	5	0.08	0.2570467981	0.1770467981
sparse	0.4	1	esmda	1	2	2	6	0.18	0.5340464046	0.3540464046
sparse	0.4	1	esmda	1	2	3	7	0.22	0.07045776143	0.1495422386
sparse	0.4	1	esmda	1	2	4	8	0.52	0.1384490359	0.3815509641
sparse	0.4	1	esmda	1	3	1	9	0.42	0.3818036461	0.03819635387
sparse	0.4	1	esmda	1	3	2	10	0.24	0.4083136794	0.1683136794
sparse	0.4	1	esmda	1	3	3	11	0.08	0.05635109359	0.02364890641
sparse	0.4	1	esmda	1	3	4	12	0.26	0.1535315809	0.1064684191
sparse	0.4	1	esmda	1	4	1	13	0.2	0.374590283	0.174590283
sparse	0.4	1	esmda	1	4	2	14	0.46	0.346084424	0.113915576
sparse	0.4	1	esmda	1	4	3	15	0.24	0.07163781188	0.1683621881
sparse	0.4	1	esmda	1	4	4	16	0.1	0.2076874811	0.1076874811
sparse	0.4	1	esmda	2	1	1	17	0.18	0.3475682337	0.1675682337
sparse	0.4	1	esmda	2	1	2	18	0.08	0.2056664541	0.1256664541
sparse	0.4	1	esmda	2	1	3	19	0.16	0.2678786167	0.1078786167
sparse	0.4	1	esmda	2	1	4	20	0.58	0.1788866955	0.4011133045
sparse	0.4	1	esmda	2	2	1	21	0.14	0.2642910538	0.1242910538
sparse	0.4	1	esmda	2	2	2	22	0.1	0.2070079394	0.1070079394
sparse	0.4	1	esmda	2	2	3	23	0.56	0.3087231239	0.2512768761
sparse	0.4	1	esmda	2	2	4	24	0.2	0.2199778829	0.01997788286
sparse	0.4	1	esmda	2	3	1	25	0.48	0.183542629	0.296457371
sparse	0.4	1	esmda	2	3	2	26	0.2	0.3271236432	0.1271236432
sparse	0.4	1	esmda	2	3	3	27	0.08	0.27528547	0.19528547
sparse	0.4	1	esmda	2	3	4	28	0.24	0.2140482579	0.02595174209
sparse	0.4	1	esmda	2	4	1	29	0.18	0.3500827369	0.1700827369
sparse	0.4	1	esmda	2	4	2	30	0.42	0.2946046889	0.1253953111
sparse	0.4	1	esmda	2	4	3	31	0.3	0.2388737756	0.06112622444
sparse	0.4	1	esmda	2	4	4	32	0.1	0.1164387986	0.01643879858
sparse	0.4	1	esmda	3	1	1	33	0.16	0.2651643652	0.1051643652
sparse	0.4	1	esmda	3	1	2	34	0.18	0.1384383742	0.04156162578
