sample	weight	z_j54_r1_k1	z_j54_r1_k2	z_j54_r2_k1	z_j54_r2_k2	z_j54_r3_k1	z_j54_r3_k2	z_j196_r1_k1	z_j196_r1_k2	z_j196_r2_k1	z_j196_r2_k2	z_j196_r3_k1	z_j196_r3_k2	z_j219_r1_k1	z_j219_r1_k2	z_j219_r2_k1	z_j219_r2_k2	z_j219_r3_k1	z_j219_r3_k2	z_j258_r1_k1	z_j258_r1_k2	z_j258_r2_k1	z_j258_r2_k2	z_j258_r3_k1	z_j258_r3_k2	z_j261_r1_k1	z_j261_r1_k2	z_j261_r2_k1	z_j261_r2_k2	z_j261_r3_k1	z_j261_r3_k2	z_j308_r1_k1	z_j308_r1_k2	z_j308_r2_k1	z_j308_r2_k2	z_j308_r3_k1	z_j308_r3_k2	z_j339_r1_k1	z_j339_r1_k2	z_j339_r1_k3	z_j339_r2_k1	z_j339_r2_k2	z_j339_r2_k3	z_j339_r3_k1	z_j339_r3_k2	z_j339_r3_k3	z_j386_r1_k1	z_j457_r1_k1	z_j475_r1_k1	z_j475_r1_k2	z_j475_r1_k3	z_j477_r1_k1	z_j477_r1_k2	z_j477_r2_k1	z_j477_r2_k2	z_j481_r1_k1	z_j481_r1_k2	z_j481_r1_k3	z_j481_r1_k4	z_j481_r1_k5	z_j485_r1_k1	z_j485_r1_k2	z_j485_r2_k1	z_j485_r2_k2	z_j486_r1_k1	z_j486_r2_k1	z_j487_r1_k1	z_j487_r1_k2	z_j487_r1_k3	z_j487_r1_k4	z_j490_r1_k1	z_j490_r1_k2	z_j490_r2_k1	z_j490_r2_k2	z_j491_r1_k1	z_j491_r2_k1	z_j495_r1_k1	z_j495_r1_k2	z_j495_r1_k3	z_j495_r2_k1	z_j495_r2_k2	z_j495_r2_k3	z_j495_r3_k1	z_j495_r3_k2	z_j495_r3_k3	z_j495_r3_k4	z_j495_r4_k1	z_j495_r4_k2	z_j495_r4_k3	z_j496_r1_k1	z_j496_r2_k1	z_j496_r3_k1	z_j497_r1_k1	z_j497_r1_k2	z_j497_r1_k3	z_j497_r2_k1	z_j497_r2_k2	z_j497_r2_k3
37	0.0078125	0.6997006339	-2.832484603	-0.7758464446	2.601697933	1.452753713	0.9006449064	-0.7312669722	1.335348558	2.420585336	0.8362699892	0.1712514868	1.767485159	0.3370515092	2.168293054	1.55269389	1.095836308	-1.258874586	-0.4960821382	-1.785817834	0.9060193685	-1.291614398	1.602009136	1.591987378	0.1531387675	-0.7776340852	0.06064169568	0.2946371466	0.09642930461	0.6820793882	-0.8003306509	0.9570193698	0.7899890806	-0.4517270073	0.1425813387	1.286054192	-0.06106355473	1.145517976	-1.096442417	0.5753495059	-1.297062302	-1.870576349	-0.6709881766	2.287061924	-1.917688373	-0.2862492833	0.6442491896	0.08614589908	-0.4443812874	-0.2297334715	0.0405678795	0.4612402175	-3.123807957	0.3289995735	-0.130504987	1.246754201	1.138030289	-3.28895846	1.813520628	0.6186504573	1.006261944	1.931942788	-1.30326647	-1.045645841	0.7908011812	0.2627673716	2.094930002	1.790151875	-0.4605655403	2.035711898	-0.1955894208	3.44912383	0.3159137748	-0.7458938195	-1.246504827	2.501804913	-0.08906208203	1.73428137	-0.2238174194	0.1271166574	-0.9001138852	2.620741712	-1.203897891	-1.503712519	0.8936932705	-1.347425906	0.2513537725	-0.8040214798	-2.226105246	-1.676411577	-0.4346903236	-0.4988640717	-0.5500591325	1.058792339	0.4033043215	-0.7358955705	-0.9417341106	0.009936132978
38	0.0078125	0.03413602104	-0.196456155	-1.23597987	1.44734354	-0.2212613796	0.6007984638	-1.437331461	0.7393503505	0.9184278135	0.4397192233	1.308798541	-0.1044122811	2.528695393	1.51910254	-0.6241478505	0.5754881195	0.5629393932	-0.8306381049	-0.1296993045	-2.127039123	0.09864736005	1.617564117	-1.405660443	-0.689196719	1.389409243	0.5303068641	-0.3665230945	-0.6723072338	-0.5448202644	1.663536228	1.797609863	1.121788197	-1.159708645	-0.1124497307	-0.02903817725	-0.7173873988	1.352545554	1.493857933	0.9185335916	0.1022925703	-1.03985385	0.7716984695	-2.561054711	0.7442694821	0.7664367056	-0.7124985051	-0.7234704074	0.4275871621	1.123452533	0.5277029552	0.2156548753	0.9945470946	-3.143330502	-1.847129977	0.1115111243	0.1057645612	0.7281661096	0.1126167831	0.5989002308	0.3793655445	1.260725459	-0.1807877718	0.1834527188	1.323527264	0.3688126949	-0.2263149479	0.5370391308	1.015093339	-1.01202928	-1.283603476	-3.952685926	-0.1865178492	0.4511502616	-2.240751158	1.039208602	2.287329382	-0.7501134898	-0.400928154	-0.03344315208	-1.366495996	1.832627055	1.054411164	1.711922633	0.9012852243	0.1192990139	0.1949311545	-0.6725174361	-0.3848711001	-0.07464495131	-0.2415407046	-1.201144915	-0.538522853	-0.7268833689	0.4225140359	-0.06010474302	-1.318071244	1.271945683
39	0.0078125	1.469550145	-1.976050145	1.402989404	2.749660836	-0.6524829395	-0.3366253814	-0.7506224059	0.8381718918	1.252228242	-0.6947358611	1.594501061	0.6054301038	0.1651684842	0.9530500436	0.1821653954	-1.44087803	0.1444042586	-0.01819664844	0.4292110712	0.1011892014	1.462237482	0.9464767579	0.5387692302	-0.2260150233	0.6982434138	-0.07513237575	-0.5124482484	-0.1428239112	-1.541819975	-0.7974423961	-0.3735675142	1.596042113	0.817732676	-1.920398141	1.889389238	-0.5407415013	-1.109831094	0.8531818795	-0.05608112351	0.9319642032	1.499539068	-0.4471880174	1.563043703	-1.190412634	-0.5377294828	0.4045291269	-0.768810722	-0.5329800573	-0.9457460445	0.2039971695	-0.4600932973	-1.292306042	1.83565219	0.6076389709	-0.2764064286	0.8754089042	-0.003507385692	1.981560466	-0.2198879784	0.4248902764	-1.560075926	-0.4153627178	0.5019585673	0.6683758595	1.527846722	0.4763657328	0.9846699946	-2.227455028	1.372126658	0.3932935323	0.02042837665	-0.4220466927	-0.7554888854	-0.0832254384	0.08873343068	2.128932693	-1.414993025	1.325264254	0.1127295617	1.46143252	0.5203791606	-1.902615099	0.2585007612	-1.003465077	0.696938046	0.01509645038	-2.140037141	0.9553954105	0.2652916564	-0.8082341355	0.7297755455	1.02552101	-1.947714676	1.115767291	-2.056305181	-2.432422815	-0.3003030238
40	0.0078125	-2.492768445	1.906087086	-0.2358664451	-0.768203101	1.379609867	2.114935902	2.081207039	-0.07474229722	-0.5983545016	0.9165730951	1.345024908	0.5891561755	-0.06318166189	-0.676546877	0.493833367	1.348342883	2.634109657	-0.06482780313	0.3955901264	0.883900872	-0.03039023375	0.2233334191	-1.021333862	0.01096552107	-0.4539418529	-2.201278872	0.5208419094	0.2416943542	1.421595688	-2.107818538	1.815024899	-1.259199902	0.9876275989	0.7270585314	-0.6488896148	-1.092469803	-1.486216646	0.8694943783	-0.7300034724	-1.077235525	0.389923889	-2.763859186	-3.386884551	-1.702226044	1.228580381	-2.188363896	0.3098416798	-0.6913852366	-1.274836228	0.07167157771	-0.9855710572	-0.6918900541	0.922149011	0.4732166632	-0.7790272259	2.294665486	-0.5620622706	1.170803405	-1.032338194	2.521098997	0.428021949	0.2009816568	1.698172161	1.281658849	-0.481892324	0.3663327686	0.745383836	-0.353444291	1.077538945	-0.3232925943	-0.4853801092	-1.109272604	-2.542124496	-1.239477625	1.468694701	-0.706561804	1.463835506	-0.5897099396	0.05574805259	0.03561910701	-1.83425771	1.134795711	1.510841165	-1.635024733	-0.4508751871	1.116922435	0.8832447653	-0.9832302385	-0.9672163315	1.542326772	-0.1011845943	0.1029467711	-0.933663329	-1.187937977	-0.7083801753	-1.087627585	-3.035183303
41	0.0078125	-0.3530757468	-0.5219854017	-1.95934695	-1.99216136	0.8042681105	-0.09396879107	1.565646738	1.344684651	-3.109099588	1.341338714	-1.943549832	-0.5927113905	0.7701931526	0.3958413744	0.03665970892	-0.9263765343	-1.920526754	-0.07008063101	-0.3895050227	-0.6483165846	-0.4663834832	-0.7036631031	1.022025755	-1.180967914	2.809285721	-0.5572572735	0.5590880562	-0.7953507907	1.474550033	1.703653833	-0.6899464538	-1.829602279	0.5232686898	-0.7099244646	1.233514303	-0.5607828148	-3.136015954	0.5496778636	0.6090284843	0.9620204021	0.2345577418	-0.135200403	-2.006977914	0.03939703759	-3.085913689	0.08451067688	-0.2813601839	0.3854027577	1.701933388	-0.1874916378	1.114521559	0.8352163591	0.9664847929	-1.411361777	-0.789619081	1.153019852	-2.672170723	1.767657194	1.369461744	0.4330167926	-0.3787361069	-0.493224908	-1.399049097	0.5963101108	1.293682057	1.035457236	0.03296613687	-1.395626347	2.100625437	-1.309253195	-0.03073507162	0.4475276188	-0.03553587003	-1.227294284	-0.5431027336	-0.7895519147	-1.705548453	-0.5898505628	0.4956695681	-1.85708687	1.308019722	3.543070911	0.02052021704	0.4865798148	0.8857723604	-0.7657088561	-0.866390738	0.05322451464	-0.4475183508	-0.6618552718	0.4848376006	0.1438811355	-1.420974057	0.6796555457	-1.427535328	-0.4228911951	-0.3480081737
42	0.0078125	-0.4268351568	-0.9372050947	-1.297221425	-0.6552662033	2.205012231	0.8826613838	1.872684125	0.6593169382	1.675545942	1.386775878	1.358564435	-0.6793821878	0.6388970065	0.1605647668	0.1637868203	1.023019143	-0.05141415026	0.2828066087	1.746630062	-2.028434518	-0.458108784	0.1069051965	-0.07716416466	0.3099896131	-0.6222011809	2.126268546	-2.698938344	-0.3531040955	1.268626262	-0.4119024062	2.149620087	-0.4183531503	0.3949268795	-1.683244129	0.5695712996	-0.00850365083	1.589568902	-0.1823030415	-0.2690582523	-2.279665903	0.6594060173	-0.655408377	-1.576501621	-0.6510511346	-0.06260398469	0.1541895166	-0.9347502387	-1.154996896	-2.45666961	-0.5429427121	1.14809338	-0.9403511657	0.6873831392	0.07360713011	0.3834143219	0.6556471489	0.3475075041	0.0655824693	-0.338970939	0.3330053569	0.4857525493	-0.8078703274	-0.003080757531	1.002673481	0.8188440515	0.5309308219	0.4537213819	-0.3006037109	0.6268215828	-1.722042734	-0.311610794	2.323844738	-1.424086848	-0.9434887191	1.239525753	-0.6911444868	-2.123997534	-2.893046165	0.6824537396	-1.717706085	0.1818714094	0.4699044828	-0.2174091576	0.3996646905	-0.1695822977	1.339666224	0.02030189988	-0.9366871393	0.6435344883	-0.3779651981	-1.097954658	0.07138094766	1.16091092	-0.4326344573	0.6598444692	-0.09251086557	3.150115333
43	0.0078125	-0.1360222721	-2.269868805	-0.06606437727	-2.058892017	1.790721037	-1.346100918	1.229370424	-0.116445811	0.2427640887	-0.6186078091	2.019780899	1.408017667	-0.9198440475	2.040756743	-2.390201342	1.388119613	-0.5211883983	0.5529990207	0.2577358946	0.06511222656	0.3568248036	-0.4135714472	-1.611477029	-0.2929057833	-2.162481542	-0.5550167998	3.209932214	-1.208317403	1.066877024	-0.08655849813	-2.217535043	0.8137794212	-1.511281201	-1.807253058	0.6330683462	-0.1012134942	0.5641747556	0.6890565974	0.0700281262	1.027949644	0.06285853743	2.456695979	-0.8936193614	-0.9208208971	-2.938158867	-0.3141288782	1.790231317	-0.3041231497	-2.460482828	0.9802325725	-2.212896987	-1.278573659	1.177144061	0.226309402	-0.7450488804	-0.7695174371	-0.3251156392	1.65897465	-0.6620080382	-1.069032319	-1.585443188	-2.161673987	1.06840468	0.8942368184	0.2707640361	1.048723984	-0.6095507899	0.6146876982	0.100654086	0.1930092901	-0.2536393961	1.030217537	-0.1039226316	0.6971324178	0.1966853895	0.8756759463	-1.130602883	-1.318202894	1.025542412	1.014651392	1.725469542	-0.3856414118	-1.333292997	2.314045683	-0.7070424521	-0.5831656493	0.7914057034	0.8564775558	2.582750643	-2.809808111	-0.8804596934	-1.667606666	1.333124598	1.433705293	-0.7747831018	1.256947651	1.44012144
44	0.0078125	0.9288467667	-1.638947465	0.7689008578	-1.475860495	-0.4494378878	0.1894514505	0.4323786806	0.1672002705	1.561206301	-1.354042616	2.320673497	0.1134935532	0.156844013	1.236602252	0.1657446081	-0.3132389637	0.1334335869	-1.407303985	-0.5151596284	0.2197685075	-2.114163123	-1.490030468	1.518345486	2.396789336	-0.02652631614	-2.459089973	-1.696499962	-1.198211595	-1.182624201	-0.1705455874	-2.375526368	-0.6210545979	-0.2747403128	-1.482365799	-0.4765676824	1.454163237	1.116431409	-1.213755405	-0.3526810532	2.030138432	-1.581249142	2.260739367	0.6626061964	0.9682081888	-0.5033694309	-1.141313389	-2.494998311	0.2020505929	1.36823311	-1.578198712	-0.09953898088	0.7492149964	-2.142845512	-1.640348055	-0.80076206	-0.08980103722	0.445659802	-1.190946183	-0.5166165089	-1.30595971	-1.314090157	-0.08082891492	-0.1197972902	1.031761811	0.3492167125	1.694908243	1.407944458	-0.3346895761	-1.234839151	1.071813442	-0.7547657149	1.020282312	2.405088058	-0.5719434014	0.01698315727	0.5524133215	1.594690758	2.061420279	-1.323034017	1.05413123	-0.832345894	0.1081224003	0.2449820339	-0.4995647961	-0.299068968	-2.82032635	2.050669194	0.7576246275	-0.5708709486	0.3224314027	2.064586498	-0.8311020834	0.2248651169	-1.015748466	-0.4468137621	1.036562858	0.4030318558
45	0.0078125	1.382227885	1.224196934	-1.907320068	-0.8000682882	0.2930844147	-0.2124264969	1.060904446	-2.046102817	0.1268839125	1.220848705	-0.5465942205	-0.1795851164	-2.283610735	-1.322148476	0.8850330248	0.4613760458	-1.116488172	0.4454485149	0.2243141341	0.4494506857	-1.127888048	0.002453645539	-2.510702197	0.8611774617	-0.1060095846	-0.01225601332	0.1418678045	-1.21145814	-0.01449766735	0.4718910989	-0.602094563	-0.8987599916	-0.8721231111	1.738152016	0.1062844049	-0.7082276412	1.29806472	1.317447037	0.225110859	-1.117219569	-0.09962648749	1.344141253	1.034494838	-0.0153559566	-1.70136001	0.4239435469	0.9480479398	-1.132296217	-0.4287324964	-1.153421899	1.857394647	-0.7880121466	1.33182407	1.154066169	-1.105275511	-0.6691331417	-0.9707081819	-0.4842561854	0.7997274353	-2.058681466	1.708230356	0.2826398624	-3.664735079	1.175630042	-0.338568305	0.33247897	-0.7114815893	-0.7308331234	-0.2850923232	-1.203315304	0.9910287157	0.3932818229	1.519211497	1.557965437	0.2251736624	0.1565172428	-0.8162504079	0.2754107204	-0.7208883844	-0.3508230204	-3.089453248	1.142779632	0.9381014332	0.4281247297	0.4214752174	-1.088737758	-0.6385952358	-0.1709283378	-0.5566007074	0.9889672635	0.8633181772	-2.394784453	-0.1369697993	1.010713607	-0.7516008622	1.087055184	-0.1866822189
46	0.0078125	0.737165013	-0.3822073259	1.92213162	1.657859227	-1.490472406	-2.417977935	1.054918993	0.4915452108	-0.3538096087	-1.126875158	0.8706006706	-0.1203917557	-0.9411314733	-0.4149195831	-1.213824819	0.7772744107	2.216373895	-0.7291065689	-0.7367125885	-0.5625186325	-0.3789689295	1.823542139	-0.160332098	-0.1677761724	1.51091412	-1.716115878	-2.28279351	-0.3596250978	-0.7290435031	2.258367865	3.247263615	-0.2935787692	0.8657498991	-0.5900240954	-0.1624771662	0.8692489331	1.182461486	0.3639789073	0.2259699965	0.05681317837	-0.765654464	1.311673979	0.3278626581	2.202816481	-0.5048249091	1.337399137	0.4424428678	0.2466276172	0.3353168006	1.46768125	-1.208402212	-1.536842124	-1.930185416	-2.578694732	0.7659470824	0.08890972246	2.27559788	3.922545076	-0.3826860739	-0.8251629351	-1.153680932	-1.418062954	2.223017673	0.7713858943	0.6677217389	-0.6902250981	0.4075996248	2.590104109	2.109095041	1.370276651	-1.417885546	1.050166737	1.189039609	-0.07623086883	-1.130299025	-0.2253252232	-0.07202364219	-1.493847937	-1.340944726	0.02038005727	-0.3988083382	-0.2985219075	0.9207561909	1.647770768	-0.2602359973	0.2857616681	-0.9759237373	0.3382586712	0.2873245238	-0.3303066248	0.6945550416	-0.391971985	-0.4966597066	0.07063345905	-1.072019328	0.9557422235	1.641968395
47	0.0078125	-1.186118138	-2.217922429	0.2381643624	-1.487969603	0.5902054747	-0.03893031201	-1.745513203	-0.7883532372	2.729792046	1.060249364	1.288339734	-0.8159493149	0.6000343719	-0.1688920147	-0.8731612235	-0.4960014893	1.53571696	-0.08338640202	0.5939116863	-1.393700597	-1.189212614	0.2240569377	0.9947750084	2.019290056	0.3021934436	0.5717115573	-1.215609092	1.274205838	-1.857982305	0.4974091959	2.145534796	0.2328659825	0.2284894044	-1.545855052	1.72069367	-2.73709922	-1.266687115	1.254051546	0.3412334926	0.7238574024	-2.179455084	1.655242399	-1.656825237	0.2878046185	-0.4937360266	1.062845891	-0.2357216852	-0.4485399401	0.1518061212	-0.5638393287	1.368913065	1.22106771	1.459204615	-0.8619290894	-0.7944592707	-0.3967505116	-0.9513064003	-0.3735050113	-0.9837654872	-1.19975217	0.3977465945	0.6731180746	2.162796941	1.322092117	-0.02496498025	-0.2271088994	2.990123596	-2.273119642	0.3117793272	-1.507679724	-0.08412428405	-0.1080374966	0.1715475805	-1.24878671	0.3663315299	0.7785795575	-0.09304556702	1.063490112	-1.384736357	0.6802089229	0.3677599274	-0.4407709981	-1.116065065	-1.725581334	1.253168929	-0.1602965588	-1.01803609	0.02832219903	0.1213210103	0.1784466303	-1.365477596	0.5822434879	-0.8385469346	0.8921736536	0.161063818	1.410379925	0.343308615
48	0.0078125	0.7810997001	0.8347759418	-0.689278193	-0.3607079205	1.613568979	-0.3333745256	-0.5789701593	0.7694832272	-0.1576324451	-0.05274716557	1.168196361	0.5138240838	0.6812867089	1.319669072	-0.2363431426	1.190588792	0.5324414106	-0.3700930807	-0.9133460825	0.340601147	-0.1030388122	1.27534607	-0.7591120888	-0.02187393455	-0.3156438173	-0.7389228133	-2.242849998	0.0602956808	-0.2437948345	-1.563091581	1.793965092	-1.900163592	-1.829434401	-1.07409388	0.5557430355	-0.9534763432	0.2051895497	0.6404616692	0.2258115281	0.571754336	0.5010453079	-0.2244094724	-1.372392842	-0.8914271194	0.1742843292	-0.4868861072	-2.520105008	-1.351510414	0.6702833185	-0.4800399514	0.1256128822	1.147909833	-0.3007618856	-0.8547898387	-0.1912088359	-0.2992293308	-0.4471049311	0.2496299479	1.347941268	0.2755403224	0.3777375882	-0.337400869	-0.4285958689	0.7397542873	0.5188895474	0.2316301498	0.8867255235	0.3243652846	-0.5558939644	-0.1154405031	2.70137269	1.408608666	0.2234188442	-0.6692403977	0.3445710803	-0.7758474639	-0.1566884093	0.05784930691	0.7390890979	0.4811429288	-2.108286035	0.5004730782	0.1507478354	-0.1302070317	-2.011354269	0.01008271315	1.729419147	-0.2854141345	1.708110847	-1.729415093	-0.9583285588	0.381709444	-0.9872766926	-0.1438940499	0.1382560305	0.3265630701	-1.556365863
49	0.0078125	-0.9216764295	0.8771833492	-2.583987434	0.248753109	-2.324243208	-2.192232735	-0.8131879155	1.190151448	1.280802034	-1.250563706	-2.282471203	1.449677552	-0.009714072593	-1.873061815	0.7040774775	0.6932472447	-0.672073768	-1.304472073	-0.4839882024	2.43869679	0.1159413563	1.058817298	-1.137710261	1.395539947	0.8551175348	1.206568594	-0.4289407859	-0.6719367285	-0.822423963	0.834281687	0.07352706202	-2.635819117	-0.09572055304	1.09103504	2.026819099	-2.544035685	-0.137071151	-0.5863088134	-0.341878252	-0.3954039895	1.465106959	-1.428887014	-1.496443718	1.579231192	0.02240029542	0.4918694196	1.129764261	-0.5157477221	-1.063889466	0.009060367498	-0.5426784897	0.131209309	-0.3670981846	-1.659074241	-0.7918119581	0.1136635185	-0.1784672172	-0.2284156556	-1.222375947	-0.3183689785	-0.6439622096	0.500044189	0.04402197571	0.1362843111	1.578677769	1.148696333	0.9109240838	0.6671964483	2.877206255	1.45376268	-0.7108930537	-0.01268271901	0.1030633725	1.202565568	1.429323752	0.6727184257	1.385272323	-1.191801634	0.8336339665	-2.422474346	-0.4673991934	0.3964457308	0.2431747076	0.6547513255	-0.9539942037	-2.530320426	1.883046604	-0.2302895984	-0.07605739014	0.7169946932	0.01856956128	-1.706053853	1.289664651	-1.812409155	0.003669163592	0.09198965217	-1.290078495
50	0.0078125	0.1412148507	0.1197757115	-3.19114696	0.1669217352	0.3136624852	-0.8792740732	0.006567963948	-2.001190627	2.405133411	1.553218099	-0.07282386795	-0.2391718426	0.7731439399	0.8657859048	0.3879922167	0.5007957065	1.360020475	-0.9798953083	-0.5567089695	-0.314960949	-2.329142572	-0.1052592068	-1.825586452	0.5835248143	1.686083905	1.472945359	0.1703736099	0.1080846625	-1.826805518	-0.03819489285	1.294157654	2.182158563	1.885750211	-0.7386470061	0.1732491742	0.1378399773	-0.2295994735	0.6093542845	-0.5920146459	-1.079739378	0.0637374562	1.133010554	-0.2595270152	-1.707671677	2.030302548	0.6129612784	-0.3742274455	-0.4924848257	0.9525089621	-1.959747946	1.143437114	-0.6678084533	0.5110827584	-2.115913142	0.1384944504	1.966614548	1.049746122	-0.5111252005	-1.358822325	1.876697857	1.486909067	-1.684113301	-0.8979676587	1.983265892	-0.5411510205	1.468588285	1.513866641	-0.1385486144	-1.448001238	-1.876076547	-3.264384425	-0.134505124	0.2837500931	1.400788569	-0.3794324641	1.518222296	-2.202222101	-1.353960954	1.188985399	0.821409852	-0.6734866947	2.191474644	-0.2252888498	-1.144478444	0.9504341505	-1.797865646	-0.8040735368	1.050864397	0.9101453289	0.9930569065	-0.3814413037	-1.332779704	-0.1116205447	-1.542114108	2.611894177	0.8948908143	-0.7925103408
51	0.0078125	2.310456761	1.635081398	0.4810346769	-0.5529467232	1.231495784	0.8155875888	-2.095879958	1.60926499	-0.2160535649	0.6539371314	-1.968906561	0.3422133767	0.2862548256	-0.3657324506	-0.3217349821	-0.9137495716	1.200174763	0.8308409019	-0.04728968392	-0.6753373822	0.87443653	2.2417099	-0.5671034081	-0.06592466307	-0.7944768711	-2.413656279	-1.000525728	-0.08564437779	-0.8026955562	1.62162206	0.3651365866	-0.4588353903	-0.5120417979	0.8141948294	1.427883301	-0.2229434378	0.0979979657	0.6485233997	-0.8020173294	-0.9410379346	0.2666384248	2.607223524	-0.6715570105	-1.370584662	1.078480514	-1.139761383	0.4005014398	-0.5037601606	-0.3441879951	0.318456176	-0.6403886929	0.4300719717	1.557469251	-1.827703283	-0.4603635749	0.9108579096	-0.8294968417	0.3559986274	0.6352757834	0.1434036764	0.6009207684	-0.2938177876	-0.5621302395	1.036081173	-0.04689202936	-0.5194447647	0.4017722391	-1.24455195	0.5359222761	2.029447289	0.4802785412	1.947830641	-1.4444567	2.627612091	1.548054402	-0.5737228962	-0.5463641827	0.09970241924	-1.358955388	1.464344955	1.141366163	0.1592524399	1.89294506	-0.1615736878	0.9960180296	0.2611547167	0.5499612181	-0.4875884878	-1.63469485	0.8627837988	-0.606201252	-0.7598900946	-0.7855457448	1.858866992	0.4254743018	0.009172946034	-0.4180331556
52	0.0078125	-1.572016183	-1.138471178	-0.516873417	-0.07996168757	-0.006024597719	0.06222475357	-1.413048597	1.271477901	1.531909612	1.451576214	2.162798711	-1.027628187	1.485649225	-1.631921859	-0.5264158805	0.8919959956	-0.1167894302	0.1571948749	-1.750246295	-1.456943192	-0.4271481647	-1.135170887	-0.826326978	-1.080003505	-1.632623593	-0.704460575	-1.33235671	-0.3924157483	-0.2351596221	0.7030224279	0.3374522721	1.773155997	-0.6930085469	-0.159669712	-0.4679873542	0.20458225	-2.017162159	2.437357947	2.002399278	0.7832373047	-1.398930351	0.7323460529	-1.259618286	-0.1965227198	0.568576	-0.9738934653	1.519853736	1.643732584	0.9033190591	3.336525425	1.16894726	0.3620015011	-0.2086134289	0.1670882444	0.8609414564	0.4405574811	-1.074341418	1.51092995	1.332793082	0.08914370489	0.629130906	0.4797253666	-0.01374145762	1.163588361	0.1541990134	-0.6694051963	-0.347754201	1.752063083	1.612556112	-0.5113923245	-3.003259361	-0.9934395547	1.586681566	1.753828875	1.103728818	2.574976773	0.908199658	2.278830755	-1.651302602	0.4981232335	-0.7440799966	-1.708698492	0.7501589916	-0.2340061514	-1.979323301	-2.693305573	0.4921855621	-1.912822274	-0.119507867	-0.7002796722	-1.768406967	1.037307833	1.426269576	-1.402117101	-0.3120423488	-0.8301884528	0.02317724676
53	0.0078125	0.4542011197	-2.377494965	-0.05985806871	-1.599839822	-0.6451769983	-0.4136575985	-0.02222727285	-1.257926927	0.215243585	1.479297681	0.9795340883	-1.190743576	-0.2639309789	0.2738963881	0.9269415333	2.122125258	0.7977348181	0.9210169746	0.5537820557	-0.8071907014	-0.3995572744	1.459299528	-0.9859153168	-0.1857471998	0.7504672214	0.7662208305	0.1963194256	0.6901664255	0.7871575836	0.4031735918	0.0989134279	-1.670218452	-1.428610322	1.527733812	0.4050299115	0.7394838064	-0.1774559969	-1.287501466	-0.9215149036	-0.1036278905	0.4388457792	0.5934838422	-0.4904055229	1.273815801	-0.2560240495	-0.1050758414	0.2345883622	0.3868129504	-0.8701655196	1.805224727	1.508551522	0.1978831478	-1.075327456	-0.4736152274	-0.4813007596	1.726864948	-1.375212798	-1.164001908	0.9706432096	0.04090537696	1.85673642	0.06851648997	-0.3526787786	1.368046021	-1.69337746	-2.49592907	0.8825254833	-0.4027407413	1.570937575	-0.4937509368	0.8294882206	0.3444826514	0.1974550978	0.4996851452	1.074749163	0.3691725582	0.5145052464	0.6814259444	2.434058304	1.642437763	0.08654865293	-1.628150712	2.347533947	-1.821085003	0.7222263822	0.4554609382	0.07806143408	-0.2549173931	-0.7512516763	0.6356428519	-0.5577809394	2.476709491	-1.07163958	0.8970929115	0.5538380819	0.4111205768	-1.628823895
54	0.0078125	1.128957028	-0.7291981843	0.4206205512	2.029428688	-0.3034013126	-0.01911368161	1.777136405	-1.146992168	1.773917735	0.3283088424	0.1225848902	-0.649972615	1.472193504	0.4533965963	-0.8192655558	0.3022604878	0.3251732979	0.003140304214	0.223292299	-0.6057615177	1.45996753	-0.6194405424	0.5316723131	0.497771469	1.617949322	-2.084983654	-0.5802507358	1.572067623	0.2949990541	0.5247970306	1.541917585	0.4729436316	-0.9192332356	-0.4893154658	-1.370609022	-1.204795689	0.6050110476	0.9111745341	-0.2045784506	-0.268164011	0.824848433	0.7289896391	0.8246553581	-0.6592695224	1.228650943	-1.50525101	1.87327089	0.1600177199	1.105705352	0.02243963099	-0.4285284872	-0.0510088304	1.015615803	-0.4274175103	-0.8566259985	0.4201375284	-0.8269097374	-0.1795256972	2.321345886	1.244331361	0.1567100506	-1.589379992	-0.3337923172	0.7863981863	0.5588684567	0.08354964089	0.9821855261	-0.9200405008	0.3948987291	-1.28464425	0.1878886689	1.901285926	-0.05526511496	1.91295822	-0.5142012245	1.61576907	0.641948287	-0.2278342564	-1.322387148	1.242438348	-2.021147951	0.03729610693	-1.661918171	0.9622687247	0.9982717741	-0.8055040886	0.421754416	-1.212091998	0.5002265508	-0.007641731191	-0.2107567249	-1.569676025	1.455630057	-0.3325113147	-0.8173276854	1.838725528	-0.7008617489
