road_id,cell_id,n_cells,cell_fraction_center,truth_density,mean_density,abs_error
1036,41,44,0.9204545455,0.6264426353,0.6264426353,0
1036,42,44,0.9431818182,0.6141078907,0.6141078907,0
1036,43,44,0.9659090909,0.5946929393,0.5946929393,0
1036,44,44,0.9886363636,0.5649479576,0.5649479576,0
1037,1,13,0.03846153846,0.1999973897,0.1999973897,0
1037,2,13,0.1153846154,0.1999717488,0.1999717488,0
1037,3,13,0.1923076923,0.1998463292,0.1998463292,0
1037,4,13,0.2692307692,0.1994392663,0.1994392663,0
1037,5,13,0.3461538462,0.1984530111,0.1984530111,0
1037,6,13,0.4230769231,0.196548171,0.196548171,0
1037,7,13,0.5,0.1934872186,0.1934872186,0
1037,8,13,0.5769230769,0.1892718559,0.1892718559,0
1037,9,13,0.6538461538,0.1842047458,0.1842047458,0
1037,10,13,0.7307692308,0.1788671012,0.1788671012,0
1037,11,13,0.8076923077,0.1740452424,0.1740452424,0
1037,12,13,0.8846153846,0.1706259911,0.1706259911,0
1037,13,13,0.9615384615,0.1694382116,0.1694382116,0
1038,1,3,0.1666666667,0.2385607122,0.2385607122,0
1038,2,3,0.5,0.2403468863,0.2403468863,0
1038,3,3,0.8333333333,0.2418134405,0.2418134405,0
1039,1,3,0.1666666667,0.2636028102,0.2636028102,0
1039,2,3,0.5,0.2635703228,0.2635703228,0
1039,3,3,0.8333333333,0.2704461404,0.2704461404,0
1040,1,4,0.125,0.0527864045,0.0527864045,0
1040,2,4,0.375,0.0527864045,0.0527864045,0
1040,3,4,0.625,0.0527864045,0.0527864045,0
1040,4,4,0.875,0.1464602601,0.1464602601,0
1041,1,15,0.03333333333,0.3083734587,0.3083734587,0
1041,2,15,0.1,0.2936499168,0.2936499168,0
1041,3,15,0.1666666667,0.275062733,0.275062733,0
1041,4,15,0.2333333333,0.253744849,0.253744849,0
1041,5,15,0.3,0.231100576,0.231100576,0
1041,6,15,0.3666666667,0.2085184072,0.2085184072,0
1041,7,15,0.4333333333,0.1872349898,0.1872349898,0
1041,8,15,0.5,0.1682918915,0.1682918915,0
1041,9,15,0.5666666667,0.1524853597,0.1524853597,0
1041,10,15,0.6333333333,0.1402645419,0.1402645419,0
1041,11,15,0.7,0.1316013054,0.1316013054,0
1041,12,15,0.7666666667,0.1259184278,0.1259184278,0
1041,13,15,0.8333333333,0.1221808334,0.1221808334,0
1041,14,15,0.9,0.1191759676,0.1191759676,0
1041,15,15,0.9666666667,0.1158699017,0.1158699017,0
1042,1,9,0.05555555556,0.2242316305,0.2242316305,0
1042,2,9,0.1666666667,0.2137714321,0.2137714321,0
1042,3,9,0.2777777778,0.402670464,0.402670464,0
1042,4,9,0.3888888889,0.6460146276,0.6460146276,0
1042,5,9,0.5,0.6290751728,0.6290751728,0
1042,6,9,0.6111111111,0.6107202274,0.6107202274,0
1042,7,9,0.7222222222,0.590603441,0.590603441,0
1042,8,9,0.8333333333,0.5683487807,0.5683487807,0
1042,9,9,0.9444444444,0.5430423017,0.5430423017,0
1043,1,9,0.05555555556,0.4013551532,0.4013551532,0
1043,2,9,0.1666666667,0.3884881607,0.3884881607,0
1043,3,9,0.2777777778,0.371833228,0.371833228,0
1043,4,9,0.3888888889,0.3528379763,0.3528379763,0
1043,5,9,0.5,0.3326107253,0.3326107253,0
1043,6,9,0.6111111111,0.3118724108,0.3118724108,0
1043,7,9,0.7222222222,0.2910777219,0.2910777219,0
1043,8,9,0.8333333333,0.2705206832,0.2705206832,0
1043,9,9,0.9444444444,0.250399319,0.250399319,0
1044,1,15,0.03333333333,0.2768883754,0.2768883754,0
1044,2,15,0.1,0.286892553,0.286892553,0
1044,3,15,0.1666666667,0.3828376405,0.3828376405,0
1044,4,15,0.2333333333,0.538385836,0.538385836,0
1044,5,15,0.3,0.5364258137,0.5364258137,0
1044,6,15,0.3666666667,0.523907013,0.523907013,0
1044,7,15,0.4333333333,0.5106508506,0.5106508506,0
1044,8,15,0.5,0.4998148978,0.4998148978,0
1044,9,15,0.5666666667,0.6154975218,0.6154975218,0
1044,10,15,0.6333333333,0.800940196,0.800940196,0
1044,11,15,0.7,0.8677885695,0.8677885695,0
1044,12,15,0.7666666667,0.8819955373,0.8819955373,0
1044,13,15,0.8333333333,0.8859292866,0.8859292866,0
1044,14,15,0.9,0.8880110775,0.8880110775,0
1044,15,15,0.9666666667,0.8896012065,0.8896012065,0
1045,1,15,0.03333333333,0.09389064038,0.09389064038,0
1045,2,15,0.1,0.09527022571,0.09527022571,0
1045,3,15,0.1666666667,0.1001418788,0.1001418788,0
1045,4,15,0.2333333333,0.1563733008,0.1563733008,0
1045,5,15,0.3,0.4872702015,0.4872702015,0
1045,6,15,0.3666666667,0.6235538067,0.6235538067,0
1045,7,15,0.4333333333,0.6259964267,0.6259964267,0
1045,8,15,0.5,0.6287491349,0.6287491349,0
1045,9,15,0.5666666667,0.6294547559,0.6294547559,0
1045,10,15,0.6333333333,0.6262079565,0.6262079565,0
1045,11,15,0.7,0.6182080734,0.6182080734,0
1045,12,15,0.7666666667,0.6055704807,0.6055704807,0
1045,13,15,0.8333333333,0.5887886529,0.5887886529,0
1045,14,15,0.9,0.5682446403,0.5682446403,0
1045,15,15,0.9666666667,0.5435439175,0.5435439175,0
1046,1,17,0.02941176471,0.4119863953,0.4119863953,0
1046,2,17,0.08823529412,0.4582619999,0.4582619999,0
1046,3,17,0.1470588235,0.4627456655,0.4627456655,0
1046,4,17,0.2058823529,0.4568161977,0.4568161977,0
1046,5,17,0.2647058824,0.4491566694,0.4491566694,0
1046,6,17,0.3235294118,0.4408891383,0.4408891383,0
1046,7,17,0.3823529412,0.4325587806,0.4325587806,0
1046,8,17,0.4411764706,0.4246704697,0.4246704697,0
1046,9,17,0.5,0.4177383729,0.4177383729,0
1046,10,17,0.5588235294,0.4123257782,0.4123257782,0
1046,11,17,0.6176470588,0.4090830124,0.4090830124,0
1046,12,17,0.6764705882,0.4087644987,0.4087644987,0
1046,13,17,0.7352941176,0.412172988,0.412172988,0
1046,14,17,0.7941176471,0.4199063829,0.4199063829,0
1046,15,17,0.8529411765,0.4317218093,0.4317218093,0
1046,16,17,0.9117647059,0.4456119409,0.4456119409,0
1046,17,17,0.9705882353,0.4839342977,0.4842301226,0.0002958248802
1047,1,7,0.07142857143,0.04964952369,0.05304098826,0.003391464576
1047,2,7,0.2142857143,0.04964952369,0.05304098826,0.003391464576
1047,3,7,0.3571428571,0.04964952369,0.05304098827,0.003391464577
1047,4,7,0.5,0.04964952377,0.05304098835,0.003391464584
1047,5,7,0.6428571429,0.04964965107,0.05304098918,0.003391338116
1047,6,7,0.7857142857,0.05085836388,0.05304099672,0.002182632846
1047,7,7,0.9285714286,0.5521275621,0.0530410608,0.4990865013
1048,1,9,0.05555555556,0.1926711899,0.1926711899,0
1048,2,9,0.1666666667,0.1898096102,0.1898096102,0
1048,3,9,0.2777777778,0.1893670841,0.1893670841,0
1048,4,9,0.3888888889,0.1909585027,0.1909585027,0
1048,5,9,0.5,0.1937776966,0.1937776966,0
1048,6,9,0.6111111111,0.1965100077,0.1965100077,0
1048,7,9,0.7222222222,0.1975748111,0.1975748111,0
1048,8,9,0.8333333333,0.1956828473,0.1956828473,0
1048,9,9,0.9444444444,0.1902876622,0.1902876622,0
1049,1,1,0.5,0.05718238833,0.08171850958,0.02453612125
1050,1,27,0.01851851852,0.4075123671,0.4075123671,0
1050,2,27,0.05555555556,0.3603406636,0.3603406636,0
1050,3,27,0.09259259259,0.3252795761,0.3252795761,0
1050,4,27,0.1296296296,0.2995907173,0.2995907173,0
1050,5,27,0.1666666667,0.2813854307,0.2813854307,0
1050,6,27,0.2037037037,0.2689064614,0.2689064614,0
1050,7,27,0.2407407407,0.2607324528,0.2607324528,0
1050,8,27,0.2777777778,0.255961038,0.255961038,0
1050,9,27,0.3148148148,0.254176766,0.254176766,0
1050,10,27,0.3518518519,0.2552776742,0.2552776742,0
1050,11,27,0.3888888889,0.2592786953,0.2592786953,0
1050,12,27,0.4259259259,0.2661497726,0.2661497726,0
1050,13,27,0.462962963,0.2756951923,0.2756951923,0
1050,14,27,0.5,0.2874703257,0.2874703257,0
1050,15,27,0.537037037,0.3007454313,0.3007454313,0
1050,16,27,0.5740740741,0.3145385127,0.3145385127,0
1050,17,27,0.6111111111,0.3277311962,0.3277311962,0
1050,18,27,0.6481481481,0.3392476305,0.3392476305,0
1050,19,27,0.6851851852,0.3482361738,0.3482361738,0
1050,20,27,0.7222222222,0.3541839059,0.3541839059,0
1050,21,27,0.7592592593,0.3569305771,0.3569305771,0
1050,22,27,0.7962962963,0.3566023064,0.3566023064,0
1050,23,27,0.8333333333,0.3535135763,0.3535135763,0
1050,24,27,0.8703703704,0.3480783244,0.3480783244,0
1050,25,27,0.9074074074,0.3407478094,0.3407478094,0
1050,26,27,0.9444444444,0.3319750594,0.3319750594,0
1050,27,27,0.9814814815,0.3221985539,0.3221985539,0
1051,1,26,0.01923076923,0.2379242269,0.2379242269,0
1051,2,26,0.05769230769,0.2499073271,0.2499073271,0
1051,3,26,0.09615384615,0.2248634472,0.2248634472,0
1051,4,26,0.1346153846,0.1861347687,0.1861347687,0
1051,5,26,0.1730769231,0.1469811831,0.1469811831,0
1051,6,26,0.2115384615,0.1122355544,0.1122355544,0
1051,7,26,0.25,0.0836096642,0.0836096642,0
1051,8,26,0.2884615385,0.0616113795,0.0616113795,0
1051,9,26,0.3269230769,0.04608895891,0.04608895891,0
1051,10,26,0.3653846154,0.03643530151,0.03643530151,0
1051,11,26,0.4038461538,0.03176018475,0.03176018475,0
1051,12,26,0.4423076923,0.0310715196,0.0310715196,0
1051,13,26,0.4807692308,0.03342058393,0.03342058393,0
1051,14,26,0.5192307692,0.03797140167,0.03797140167,0
1051,15,26,0.5576923077,0.04399812222,0.04399812222,0
1051,16,26,0.5961538462,0.0508483079,0.0508483079,0
1051,17,26,0.6346153846,0.05791296177,0.05791296177,0
1051,18,26,0.6730769231,0.06462453963,0.06462453963,0
1051,19,26,0.7115384615,0.07048109114,0.07048109114,0
1051,20,26,0.75,0.07508081267,0.07508081267,0
1051,21,26,0.7884615385,0.07814963592,0.07814963592,0
1051,22,26,0.8269230769,0.07955137565,0.07955137565,0
1051,23,26,0.8653846154,0.07927927748,0.07927927748,0
1051,24,26,0.9038461538,0.07743449758,0.07743449758,0
1051,25,26,0.9423076923,0.07419921394,0.07419921394,0
1051,26,26,0.9807692308,0.06981070653,0.06981070653,0
1052,1,20,0.025,0.06871610025,0.07148468671,0.002768586468
1052,2,20,0.075,0.06890073595,0.07168014299,0.002779407045
1052,3,20,0.125,0.07022756211,0.07307738044,0.002849818331
1052,4,20,0.175,0.07720514779,0.0803887632,0.003183615415
1052,5,20,0.225,0.1075088964,0.1119372458,0.004428349348
1052,6,20,0.275,0.2114522082,0.2186035249,0.007151316659
1052,7,20,0.325,0.4102058823,0.4162489884,0.006043106172
1052,8,20,0.375,0.5196920903,0.5202346606,0.0005425702296
1052,9,20,0.425,0.5322870553,0.5322870553,0
1052,10,20,0.475,0.5372531957,0.5372531957,0
1052,11,20,0.525,0.5382487085,0.5382487085,0
1052,12,20,0.575,0.5360142937,0.5360142937,0
1052,13,20,0.625,0.5312501293,0.5312501293,0
1052,14,20,0.675,0.5245646472,0.5245646472,0
1052,15,20,0.725,0.5164729301,0.5164729301,0
1052,16,20,0.775,0.5073504342,0.5073504342,0
1052,17,20,0.825,0.4958232263,0.4958232263,0
1052,18,20,0.875,0.4861457084,0.4861457084,0
1052,19,20,0.925,0.4777144392,0.4777144392,0
1052,20,20,0.975,0.4705611134,0.4705611134,1.665334537e-16
1053,1,54,0.009259259259,0.6921993282,0.6921993282,0
1053,2,54,0.02777777778,0.7037643622,0.7037643622,0
1053,3,54,0.0462962963,0.7082650924,0.7082650924,0
1053,4,54,0.06481481481,0.7137699668,0.7137699668,0
1053,5,54,0.08333333333,0.7202106383,0.7202106383,0
1053,6,54,0.1018518519,0.7275003636,0.7275003636,0
1053,7,54,0.1203703704,0.7355349674,0.7355349674,0
1053,8,54,0.1388888889,0.7441944568,0.7441944568,0
1053,9,54,0.1574074074,0.7533452713,0.7533452713,0
1053,10,54,0.1759259259,0.7628431041,0.7628431041,0
1053,11,54,0.1944444444,0.7725361863,0.7725361863,0
1053,12,54,0.212962963,0.7822688835,0.7822688835,0
1053,13,54,0.2314814815,0.7918854302,0.7918854302,0
1053,14,54,0.25,0.8012336179,0.8012336179,0
1053,15,54,0.2685185185,0.8101682605,0.8101682605,0
1053,16,54,0.287037037,0.8185542857,0.8185542857,0
1053,17,54,0.3055555556,0.8262693367,0.8262693367,0
1053,18,54,0.3240740741,0.8332058115,0.8332058115,0
1053,19,54,0.3425925926,0.8392723107,0.8392723107,0
1053,20,54,0.3611111111,0.8443945041,0.8443945041,0
1053,21,54,0.3796296296,0.8485154609,0.8485154609,0
1053,22,54,0.3981481481,0.8515955083,0.8515955083,0
1053,23,54,0.4166666667,0.8536117019,0.8536117019,0
1053,24,54,0.4351851852,0.8545569922,0.8545569922,0
1053,25,54,0.4537037037,0.8544391715,0.8544391715,0
1053,26,54,0.4722222222,0.8532796801,0.8532796801,0
1053,27,54,0.4907407407,0.851112337,0.851112337,0
1053,28,54,0.5092592593,0.8479820503,0.8479820503,0
1053,29,54,0.5277777778,0.8439435506,0.8439435506,0
1053,30,54,0.5462962963,0.8390601784,0.8390601784,0
1053,31,54,0.5648148148,0.8334027445,0.8334027445,0
1053,32,54,0.5833333333,0.8270484777,0.8270484777,0
1053,33,54,0.6018518519,0.8200800615,0.8200800615,0
1053,34,54,0.6203703704,0.81258476,0.81258476,0
1053,35,54,0.6388888889,0.8046536256,0.8046536256,0
1053,36,54,0.6574074074,0.79638078,0.79638078,0
1053,37,54,0.6759259259,0.787862755,0.787862755,0
1053,38,54,0.6944444444,0.7791978796,0.7791978796,0
1053,39,54,0.712962963,0.7704856975,0.7704856975,0
1053,40,54,0.7314814815,0.7618263992,0.7618263992,0
1053,41,54,0.75,0.753320249,0.753320249,0
1053,42,54,0.7685185185,0.7450669924,0.7450669924,0
1053,43,54,0.787037037,0.737165224,0.737165224,0
1053,44,54,0.8055555556,0.7297117121,0.7297117121,0
1053,45,54,0.8240740741,0.7228007547,0.7228007547,0
1053,46,54,0.8425925926,0.716524221,0.716524221,0
1053,47,54,0.8611111111,0.7109766275,0.7109766275,0
1053,48,54,0.8796296296,0.7062901189,0.7062901189,0
1053,49,54,0.8981481481,0.7028181772,0.7028181772,0
1053,50,54,0.9166666667,0.7018966421,0.7018966421,0
1053,51,54,0.9351851852,0.7079533011,0.7079533011,0
1053,52,54,0.9537037037,0.7296676355,0.7296676355,0
1053,53,54,0.9722222222,0.7670748129,0.7670748129,0
1053,54,54,0.9907407407,0.7939772815,0.7939772815,0
1054,1,27,0.01851851852,0.3229159661,0.3229159661,0
1054,2,27,0.05555555556,0.4325200042,0.4325200042,0
1054,3,27,0.09259259259,0.5349072818,0.5349072818,0
1054,4,27,0.1296296296,0.5597251118,0.5597251118,0
1054,5,27,0.1666666667,0.5819045969,0.5819045969,0
1054,6,27,0.2037037037,0.6012473377,0.6012473377,0
1054,7,27,0.2407407407,0.6165062779,0.6165062779,0
1054,8,27,0.2777777778,0.6271476222,0.6271476222,0
1054,9,27,0.3148148148,0.6331604554,0.6331604554,0
1054,10,27,0.3518518519,0.6348513379,0.6348513379,0
1054,11,27,0.3888888889,0.6326876359,0.6326876359,0
1054,12,27,0.4259259259,0.6271982344,0.6271982344,0
1054,13,27,0.462962963,0.6189188936,0.6189188936,0
1054,14,27,0.5,0.6083667828,0.6083667828,0
1054,15,27,0.537037037,0.5960323195,0.5960323195,0
1054,16,27,0.5740740741,0.5823807015,0.5823807015,0
1054,17,27,0.6111111111,0.5678587715,0.5678587715,0
1054,18,27,0.6481481481,0.552904969,0.552904969,0
1054,19,27,0.6851851852,0.5379613428,0.5379613428,0
1054,20,27,0.7222222222,0.5234862883,0.5234862883,0
1054,21,27,0.7592592593,0.5099450438,0.5099450438,0
1054,22,27,0.7962962963,0.4971040619,0.4971040619,0
1054,23,27,0.8333333333,0.4877489592,0.4877489592,0
1054,24,27,0.8703703704,0.4893909171,0.4893909171,0
1054,25,27,0.9074074074,0.6245034155,0.6245034155,0
1054,26,27,0.9444444444,0.8143518763,0.8143518763,0
1054,27,27,0.9814814815,0.878843822,0.878843822,0
1055,1,10,0.05,0.3203642986,0.3203642986,0
1055,2,10,0.15,0.3223376177,0.3223376177,0
1055,3,10,0.25,0.3264089043,0.3264089043,0
1055,4,10,0.35,0.3294039197,0.3294039197,0
1055,5,10,0.45,0.3288970865,0.3288970865,0
1055,6,10,0.55,0.3251965696,0.3251965696,0
1055,7,10,0.65,0.3199088879,0.3199088879,0
1055,8,10,0.75,0.3141228877,0.3141228877,0
1055,9,10,0.85,0.3079225305,0.3079225305,0
1055,10,10,0.95,0.3008627386,0.3008627386,0
1056,1,1,0.5,0.09370043963,0.06224401815,0.03145642148
1057,1,3,0.1666666667,0.01191366374,0.01191366374,0
1057,2,3,0.5,0.01707947021,0.01707947021,0
1057,3,3,0.8333333333,0.02519918699,0.02519918699,0
1058,1,2,0.25,0.0732477513,0.0732477513,0
1058,2,2,0.75,0.07321885433,0.07321885433,0
1059,1,1,0.5,0.8535533906,0.8535533906,0
1060,1,3,0.1666666667,0.04581451014,0.04581451014,0
1060,2,3,0.5,0.05045234581,0.05045234581,0
1060,3,3,0.8333333333,0.05285360471,0.05285360471,0
1061,1,2,0.25,0.03715404719,0.03715404719,0
1061,2,2,0.75,0.03717114816,0.03717114816,0
1062,1,6,0.08333333333,0.08002710736,0.08002710736,0
1062,2,6,0.25,0.07995906542,0.07995906542,0
1062,3,6,0.4166666667,0.07992771675,0.07992771675,0
1062,4,6,0.5833333333,0.07989117494,0.07989117494,0
1062,5,6,0.75,0.07980179006,0.07980179006,0
1062,6,6,0.9166666667,0.07961782836,0.07961782836,0
1063,1,15,0.03333333333,0.05696589547,0.05696589547,0
1063,2,15,0.1,0.07428460938,0.07428460938,0
1063,3,15,0.1666666667,0.08976212216,0.08976212216,0
1063,4,15,0.2333333333,0.1049291771,0.1049291771,0
1063,5,15,0.3,0.1291218719,0.1291218719,0
1063,6,15,0.3666666667,0.190085974,0.190085974,0
1063,7,15,0.4333333333,0.3316170496,0.3316170496,0
1063,8,15,0.5,0.5100611417,0.5100611417,0
1063,9,15,0.5666666667,0.5476819084,0.5476819084,0
1063,10,15,0.6333333333,0.5515479118,0.5515479118,0
1063,11,15,0.7,0.5491543841,0.5491543841,0
1063,12,15,0.7666666667,0.5428442349,0.5428442349,0
1063,13,15,0.8333333333,0.5340052125,0.5340052125,0
1063,14,15,0.9,0.5235140549,0.5235140549,1.110223025e-16
1063,15,15,0.9666666667,0.5119611167,0.5119611167,7.771561172e-16
1064,1,2,0.25,0.02448387275,0.02448387275,0
1064,2,2,0.75,0.02545359693,0.02545359693,0
1065,1,2,0.25,0.03715404719,0.03715404719,0
1065,2,2,0.75,0.03717114816,0.03717114816,0
1066,1,10,0.05,0.09410125588,0.09410125588,0
1066,2,10,0.15,0.09423494821,0.09423494821,0
1066,3,10,0.25,0.09272225332,0.09272225332,0
1066,4,10,0.35,0.09200167896,0.09200167896,0
1066,5,10,0.45,0.09931421169,0.09931421169,0
1066,6,10,0.55,0.1587117604,0.1587117604,0
1066,7,10,0.65,0.3733320948,0.3733320948,0
1066,8,10,0.75,0.5238533613,0.5238533613,0
1066,9,10,0.85,0.518562173,0.518562173,0
1066,10,10,0.95,0.5095770184,0.5095770184,0
1067,1,7,0.07142857143,0.3194743239,0.3194743239,0
1067,2,7,0.2142857143,0.6303721289,0.6303721289,0
1067,3,7,0.3571428571,0.6263864598,0.6263864598,0
1067,4,7,0.5,0.6136699393,0.6136699393,0
1067,5,7,0.6428571429,0.6054412816,0.6054412816,0
1067,6,7,0.7857142857,0.6063140314,0.6063140314,0
1067,7,7,0.9285714286,0.6153070714,0.6153070714,0
1068,1,7,0.07142857143,0.03706536934,0.03706536934,0
1068,2,7,0.2142857143,0.03682948929,0.03682948929,0
1068,3,7,0.3571428571,0.0364852031,0.0364852031,0
1068,4,7,0.5,0.0360810668,0.0360810668,0
1068,5,7,0.6428571429,0.03567587212,0.03567587212,0
1068,6,7,0.7857142857,0.03535641667,0.03535641667,0
1068,7,7,0.9285714286,0.03523422033,0.03523422033,0
1069,1,7,0.07142857143,0.1277959783,0.1277959783,0
1069,2,7,0.2142857143,0.1257050537,0.1257050537,0
1069,3,7,0.3571428571,0.1238180782,0.1238180782,0
1069,4,7,0.5,0.123096742,0.123096742,0
1069,5,7,0.6428571429,0.1232713936,0.1232713936,0
1069,6,7,0.7857142857,0.1238961502,0.1238961502,0
1069,7,7,0.9285714286,0.12462891,0.12462891,0
1070,1,7,0.07142857143,0.02791747916,0.02791747916,0
1070,2,7,0.2142857143,0.04417558631,0.04417558631,0
1070,3,7,0.3571428571,0.05339837222,0.05339837222,0
1070,4,7,0.5,0.05544579092,0.05544579092,0
1070,5,7,0.6428571429,0.05343353528,0.05343353528,0
1070,6,7,0.7857142857,0.04939110612,0.04939110612,0
1070,7,7,0.9285714286,0.04700305209,0.04700305209,0
1071,1,2,0.25,0.03715404719,0.03715404719,0
1071,2,2,0.75,0.03717114816,0.03717114816,0
1072,1,2,0.25,0.03715404719,0.03715404719,0
1072,2,2,0.75,0.05772695124,0.05772695124,0
1073,1,2,0.25,0.05366765631,0.05366765631,0
1073,2,2,0.75,0.05360552805,0.05360552805,0
1074,1,2,0.25,0.01821710375,0.01821710375,0
1074,2,2,0.75,0.01819598856,0.01819598856,0
1075,1,54,0.009259259259,0.8168367778,0.8168367778,0
1075,2,54,0.02777777778,0.8083269153,0.8083269153,0
1075,3,54,0.0462962963,0.7996694551,0.7996694551,0
1075,4,54,0.06481481481,0.790963883,0.790963883,0
1075,5,54,0.08333333333,0.7823103352,0.7823103352,0
1075,6,54,0.1018518519,0.7738090254,0.7738090254,0
1075,7,54,0.1203703704,0.765559651,0.765559651,0
1075,8,54,0.1388888889,0.7576607596,0.7576607596,0
1075,9,54,0.1574074074,0.7502090576,0.7502090576,0
1075,10,54,0.1759259259,0.7432986446,0.7432986446,0
1075,11,54,0.1944444444,0.737020157,0.737020157,0
1075,12,54,0.212962963,0.7314598064,0.7314598064,0
1075,13,54,0.2314814815,0.7266983038,0.7266983038,0
1075,14,54,0.25,0.7228096639,0.7228096639,0
1075,15,54,0.2685185185,0.7198598912,0.7198598912,0
1075,16,54,0.287037037,0.7179055613,0.7179055613,0
1075,17,54,0.3055555556,0.716992318,0.716992318,0
1075,18,54,0.3240740741,0.7171533263,0.7171533263,0
1075,19,54,0.3425925926,0.7184077327,0.7184077327,0
1075,20,54,0.3611111111,0.7207592032,0.7207592032,0
1075,21,54,0.3796296296,0.724194623,0.724194623,0
1075,22,54,0.3981481481,0.7286830567,0.7286830567,0
1075,23,54,0.4166666667,0.7341750701,0.7341750701,0
1075,24,54,0.4351851852,0.7406025176,0.7406025176,0
1075,25,54,0.4537037037,0.7478788828,0.7478788828,0
1075,26,54,0.4722222222,0.7559002373,0.7559002373,0
1075,27,54,0.4907407407,0.7645468484,0.7645468484,0
1075,28,54,0.5092592593,0.7736854189,0.7736854189,0
1075,29,54,0.5277777778,0.7831718995,0.7831718995,0
1075,30,54,0.5462962963,0.7928547621,0.7928547621,0
1075,31,54,0.5648148148,0.8025785859,0.8025785859,0
1075,32,54,0.5833333333,0.8121877841,0.8121877841,0
1075,33,54,0.6018518519,0.8215302847,0.8215302847,0
1075,34,54,0.6203703704,0.830460992,0.830460992,0
1075,35,54,0.6388888889,0.8388448765,0.8388448765,0
1075,36,54,0.6574074074,0.8465595783,0.8465595783,0
1075,37,54,0.6759259259,0.8534974491,0.8534974491,0
1075,38,54,0.6944444444,0.8595670053,0.8595670053,0
1075,39,54,0.712962963,0.8646938013,0.8646938013,0
1075,40,54,0.7314814815,0.8688207648,0.8688207648,0
1075,41,54,0.75,0.8719080565,0.8719080565,0
1075,42,54,0.7685185185,0.8739325094,0.8739325094,0
1075,43,54,0.787037037,0.8748866046,0.8748866046,0
1075,44,54,0.8055555556,0.8747764877,0.8747764877,0
1075,45,54,0.8240740741,0.873616741,0.873616741,0
1075,46,54,0.8425925926,0.8714136167,0.8714136167,0
1075,47,54,0.8611111111,0.8681117545,0.8681117545,0
1075,48,54,0.8796296296,0.8634449982,0.8634449982,0
1075,49,54,0.8981481481,0.8565953929,0.8565953929,0
1075,50,54,0.9166666667,0.8456159515,0.8456159515,0
1075,51,54,0.9351851852,0.8268544578,0.8268544578,0
1075,52,54,0.9537037037,0.7949791495,0.7949791495,0
1075,53,54,0.9722222222,0.743839744,0.743839744,0
1075,54,54,0.9907407407,0.6662288635,0.6662288635,0
1076,1,6,0.08333333333,0.06231294018,0.06231294018,0
1076,2,6,0.25,0.06200652829,0.06200652829,0
1076,3,6,0.4166666667,0.06163145614,0.06163145614,0
1076,4,6,0.5833333333,0.06122128087,0.06122128087,0
1076,5,6,0.75,0.06082002951,0.06082002951,0
1076,6,6,0.9166666667,0.1122681457,0.1122681457,0
1077,1,11,0.04545454545,0.01477771604,0.01477771604,0
1077,2,11,0.1363636364,0.01464838278,0.01464838278,0
1077,3,11,0.2272727273,0.01452994657,0.01452994657,0
1077,4,11,0.3181818182,0.01449228383,0.01449228383,0
1077,5,11,0.4090909091,0.01468777235,0.01468777235,0
1077,6,11,0.5,0.01549658192,0.01549658192,0
1077,7,11,0.5909090909,0.01780951926,0.01780951926,0
1077,8,11,0.6818181818,0.02349132459,0.02349132459,0
1077,9,11,0.7727272727,0.03603338918,0.03603338918,0
1077,10,11,0.8636363636,0.06106408185,0.06106408185,0
1077,11,11,0.9545454545,0.1056770386,0.1056770386,0
1078,1,3,0.1666666667,0.06186117748,0.06186117748,0
1078,2,3,0.5,0.1066893215,0.1066893215,0
1078,3,3,0.8333333333,0.1863469834,0.1863469834,0
1079,1,7,0.07142857143,0.4576074003,0.4576074003,0
1079,2,7,0.2142857143,0.4325186767,0.4325186767,0
1079,3,7,0.3571428571,0.4098066707,0.4098066707,0
1079,4,7,0.5,0.3884010738,0.3884010738,0
1079,5,7,0.6428571429,0.3679262984,0.3679262984,0
1079,6,7,0.7857142857,0.3481952729,0.3481952729,0
1079,7,7,0.9285714286,0.3291279092,0.3291279092,0
1080,1,2,0.25,0.01821710375,0.01821710375,0
1080,2,2,0.75,0.01819598856,0.01819598856,0
1081,1,2,0.25,0.01531060095,0.01531060095,0
1081,2,2,0.75,0.01663023314,0.01663023314,0
1082,1,1,0.5,0.01468058672,0.01468058672,0
1083,1,27,0.01851851852,0.8375362794,0.8375362794,0
1083,2,27,0.05555555556,0.8428044402,0.8428044402,0
1083,3,27,0.09259259259,0.8440595552,0.8440595552,0
1083,4,27,0.1296296296,0.8416984427,0.8416984427,0
1083,5,27,0.1666666667,0.8361960676,0.8361960676,0
1083,6,27,0.2037037037,0.8280506904,0.8280506904,0
1083,7,27,0.2407407407,0.8177555217,0.8177555217,0
1083,8,27,0.2777777778,0.8057874656,0.8057874656,0
1083,9,27,0.3148148148,0.7926061639,0.7926061639,0
1083,10,27,0.3518518519,0.7786590894,0.7786590894,0
1083,11,27,0.3888888889,0.7643902906,0.7643902906,0
1083,12,27,0.4259259259,0.7502515779,0.7502515779,0
1083,13,27,0.462962963,0.7367155644,0.7367155644,0
1083,14,27,0.5,0.7242900404,0.7242900404,0
1083,15,27,0.537037037,0.7135323402,0.7135323402,0
1083,16,27,0.5740740741,0.7050594943,0.7050594943,0
1083,17,27,0.6111111111,0.6995416334,0.6995416334,0
1083,18,27,0.6481481481,0.6976437838,0.6976437838,0
1083,19,27,0.6851851852,0.699832916,0.699832916,0
