sample	weight	z_j54_r1_k1	z_j54_r1_k2	z_j54_r2_k1	z_j54_r2_k2	z_j54_r3_k1	z_j54_r3_k2	z_j196_r1_k1	z_j196_r1_k2	z_j196_r2_k1	z_j196_r2_k2	z_j196_r3_k1	z_j196_r3_k2	z_j219_r1_k1	z_j219_r1_k2	z_j219_r2_k1	z_j219_r2_k2	z_j219_r3_k1	z_j219_r3_k2	z_j258_r1_k1	z_j258_r1_k2	z_j258_r2_k1	z_j258_r2_k2	z_j258_r3_k1	z_j258_r3_k2	z_j261_r1_k1	z_j261_r1_k2	z_j261_r2_k1	z_j261_r2_k2	z_j261_r3_k1	z_j261_r3_k2	z_j308_r1_k1	z_j308_r1_k2	z_j308_r2_k1	z_j308_r2_k2	z_j308_r3_k1	z_j308_r3_k2	z_j339_r1_k1	z_j339_r1_k2	z_j339_r1_k3	z_j339_r2_k1	z_j339_r2_k2	z_j339_r2_k3	z_j339_r3_k1	z_j339_r3_k2	z_j339_r3_k3	z_j386_r1_k1	z_j457_r1_k1	z_j475_r1_k1	z_j475_r1_k2	z_j475_r1_k3	z_j477_r1_k1	z_j477_r1_k2	z_j477_r2_k1	z_j477_r2_k2	z_j481_r1_k1	z_j481_r1_k2	z_j481_r1_k3	z_j481_r1_k4	z_j481_r1_k5	z_j485_r1_k1	z_j485_r1_k2	z_j485_r2_k1	z_j485_r2_k2	z_j486_r1_k1	z_j486_r2_k1	z_j487_r1_k1	z_j487_r1_k2	z_j487_r1_k3	z_j487_r1_k4	z_j490_r1_k1	z_j490_r1_k2	z_j490_r2_k1	z_j490_r2_k2	z_j491_r1_k1	z_j491_r2_k1	z_j495_r1_k1	z_j495_r1_k2	z_j495_r1_k3	z_j495_r2_k1	z_j495_r2_k2	z_j495_r2_k3	z_j495_r3_k1	z_j495_r3_k2	z_j495_r3_k3	z_j495_r3_k4	z_j495_r4_k1	z_j495_r4_k2	z_j495_r4_k3	z_j496_r1_k1	z_j496_r2_k1	z_j496_r3_k1	z_j497_r1_k1	z_j497_r1_k2	z_j497_r1_k3	z_j497_r2_k1	z_j497_r2_k2	z_j497_r2_k3
47	0.015625	-1.395150922	-2.740014125	-0.2395532688	-0.9145861355	0.6830810808	-0.2397752017	-1.873684318	-1.167161477	2.829624407	0.5589220806	1.17724019	-1.160378314	0.8603845879	-0.2447278673	-0.2627248448	-0.5279508544	1.290086994	0.809579569	0.7814489522	-1.552790592	-1.869470645	-0.1647668745	1.206351222	2.415255353	0.2160681607	0.446018181	-1.163630606	1.437549963	-1.419283071	0.2478806524	2.372462446	-0.0160110166	0.3366530078	-1.83572438	0.9034306306	-2.840049314	-0.6859618489	0.324932679	-0.0968149754	0.515512532	-2.268383741	1.639038623	-0.7243916868	0.3233808157	-0.03717376327	1.24249144	-0.3059163951	-0.6299976982	0.4606455561	-0.5006615562	0.9416509945	1.132464983	0.7636175434	-0.8824979885	-0.642379172	0.2177452231	-0.5107605566	0.1555565371	-1.319681567	-1.070147332	0.7023513681	0.3117339383	2.062753447	1.784280784	-0.5171543647	0.05539927101	3.166660284	-1.863650533	0.1463044776	-1.951008338	-0.4134055239	-0.1767090319	-0.1984454664	-1.332423597	0.5126906957	1.047338879	0.3643067345	1.344847127	-1.323617442	0.8555413756	0.273566464	-0.4219803719	-1.624199947	-1.624769516	1.250260084	-0.02640475612	-0.5854641149	-0.06071698095	-0.05233443433	0.4871661425	-1.099887905	0.835451221	-0.594325657	0.6950913239	0.01267808004	1.274403484	0.1892719222
48	0.015625	0.2785559971	0.7909421657	-1.066028138	0.1509484225	1.427959009	-0.133270084	-1.699134931	0.8593873869	0.6545783932	0.2778068189	1.099966347	0.1542785713	0.2080568343	0.2625161376	-0.4764742137	1.178228999	1.307488625	0.4916374184	-1.468075169	0.3321564555	-0.3884838779	0.9047857398	-0.3065971721	1.053257779	-0.8309527988	-0.8329956718	-1.257371549	0.3144580445	-0.4133681642	-1.344233893	1.594064598	-0.5973544366	-2.827800029	0.259894149	0.7930643141	-0.5141764056	-0.4245457561	0.5931731884	-0.008590358073	-0.09034783503	-0.7817025879	0.1266951671	-1.117151281	-0.7932482563	0.1264823	-0.5082992785	-2.230259084	-1.367659793	0.5486825876	-0.4527632857	0.6059632578	0.789831236	0.227856948	-0.728510614	-0.6535000858	-0.5208815036	-1.641895382	0.4821677322	0.4314498896	-0.3973167725	0.784518959	0.4104747012	0.6383298235	1.266816304	-0.3949324884	0.4580354762	1.452971291	-0.6059953816	-0.1705181119	0.3871734451	3.0189323	1.882947291	0.6417128595	0.3907044005	0.7651226085	-0.5302812795	0.7129698922	-0.6232201464	0.2270214805	0.5721720265	-1.055586821	0.04445375274	-0.01222333871	0.3133702013	-1.187786538	0.504445701	1.564157947	0.5136624774	0.5966091051	-1.219664623	0.07527422457	0.5395142203	-1.696597555	-0.2016086579	0.4008566158	0.4770560415	-1.460237993
49	0.015625	-0.8207418044	1.63579793	-2.583640517	-0.0514541	-1.968629836	-1.228262965	0.3717398442	0.9192945329	1.416204149	-1.125588148	-1.887378035	1.522779104	-0.3278696419	-1.635694124	-0.3394968916	0.7034883969	-0.52399111	-0.3325782542	-0.562382784	2.024459983	-0.0193165015	0.7033931723	-2.098790797	2.144715735	0.04553376687	0.4492397284	-0.3523786176	-0.01292772853	-0.692713617	0.5900763245	0.3810958589	-2.619420244	-1.268683532	1.029324398	1.387078483	-3.005414021	0.1655970389	-0.115950471	-0.3808872606	-0.5275458286	1.189024353	-0.1201377257	-1.250417696	1.347468987	-0.2040858111	0.3394397318	0.2114090085	-0.7168338197	-0.271576435	-0.1455948238	-1.142084594	-0.1164469915	0.001213322145	-1.384680101	-0.4982077339	-0.7172966608	-0.8009372036	-0.4906542292	-0.2558541275	-0.8726065687	-0.1028446082	-0.0008304222212	0.2707619835	0.7049103158	0.5364815116	0.7067558836	0.581190046	0.779814959	1.862953625	2.170503896	-0.2664325966	0.2093940969	0.2839718918	1.066112873	1.351504416	0.03447068106	1.808921733	-0.24291593	0.09857444924	-2.757047893	-1.555023476	0.120283469	0.1707641594	1.259769077	-0.1588706562	-1.76322708	1.966291677	0.3908651969	-0.1301027968	1.092442229	-0.2451767482	-1.833966034	0.831377471	-2.4073423	0.03459280686	0.5812159995	-1.092081896
50	0.015625	-0.07788849152	0.1478369734	-2.714304555	0.1816012876	1.049730654	0.176143318	0.2194677724	-1.754314041	1.866215964	0.5354756282	-0.4694053194	-0.03689412321	0.4983461106	1.846703068	0.03592881361	0.3064482939	1.307377613	-0.04548215509	-0.07893453084	-0.3505518571	-1.663079006	-0.1398703232	-2.069465394	1.167658766	1.719199175	1.380443975	0.3900235229	0.167699144	-0.9171973406	-0.2558449453	1.033000024	2.077624646	1.172394888	-0.1397393392	-0.2897653557	0.1159074589	-0.5456057316	0.6782821286	-0.9951800874	-0.7116993449	-0.8982151012	1.007328724	-0.7457433898	-2.171267021	1.191678497	0.263153721	-0.1112532694	-0.4122145543	0.9136764285	-0.9897594433	0.6674769966	-0.4472008551	-0.4613339784	-2.423035845	0.1055933633	1.303504192	0.6631868828	-0.1954600979	-1.5775466	1.751685349	0.9685313517	-1.810285774	-0.09201898045	1.944942489	-0.4281945352	1.159449624	1.635466137	0.5222954219	-1.858130243	-0.9756617384	-2.822846974	0.8241253434	-0.1145532294	1.254983845	0.06036902795	0.8597627306	-2.221549799	-1.610635112	0.9702390658	0.253877565	-0.7626656391	1.867131045	0.5391079916	-0.5933829981	0.8465248913	-1.280918301	-0.94975785	2.023200582	0.8140661874	0.894951423	-0.3365805852	-1.429876132	-0.2182467819	-1.757590652	2.385960398	0.9181052903	-0.6841563727
51	0.015625	2.318858105	2.13631636	-0.2080391188	-0.2303845262	0.6814504399	0.4885809987	-1.658339045	1.073932835	0.7648315827	0.4930968707	-1.301445534	-0.08181160572	0.7091422789	-1.024867877	1.37797373	-1.280753192	0.632881312	1.604604629	-0.5555245391	-1.173096132	0.678090119	2.120139013	-1.116277686	0.05414643241	-0.6608191781	-1.810518794	-0.8863341948	0.09309650288	-0.7807247245	0.300255212	0.6847891494	-0.6123745821	-0.4479659449	0.5143456483	1.407097313	-0.5520561398	-0.9068031837	0.7349689772	-1.462238054	-0.6512978322	1.130481939	2.565097907	-0.7068102822	-0.917021423	2.610763549	-0.4773858904	0.07817303041	-0.3362719445	0.3202104948	0.7503321648	-0.7278370197	0.7249821396	2.369666504	-1.01219825	-0.3664035453	1.882461281	-0.4398656529	1.41595279	0.1087106609	0.9484481848	1.733855384	-0.1732534672	-0.664576409	1.207432114	0.2563042567	-0.1276034951	0.8795785395	-0.8977251009	0.5414017261	1.406096292	-0.3059022657	1.093850767	-1.918848929	2.649967806	1.941901195	-0.1414740926	0.6304262081	-0.1110688743	-1.983988324	1.225655553	0.1224221455	-0.7895471144	0.6608134651	0.08741945762	1.327133621	0.6131593401	0.7147170769	-1.374470961	-1.807139612	1.468577842	-0.2062926737	-1.207812248	-0.02457357866	0.7526301116	0.4806687602	0.2042444369	-0.6699989031
52	0.015625	-0.9290729307	-0.7966332023	-0.5278648954	0.3961750226	1.369102385	1.027499501	-0.7408813746	1.245142185	1.565094678	0.9042921242	1.78042564	-1.783678732	1.129695282	-1.032906721	-1.050803205	0.459567006	-0.3375586849	0.8751920541	-1.776964225	-1.640258511	-0.852197999	-1.078398881	-0.8869530908	-0.3573641374	-1.577552665	-0.9053735254	-1.052077246	-0.8856728827	0.357097263	0.9385164581	0.0626070776	1.598940603	-0.1696271653	0.5593250642	-0.6070491247	1.102917658	-2.550390777	1.909183588	0.9279669633	0.9486307904	-1.68345479	1.265114849	-1.656811021	-0.9016968798	-0.4631381512	-0.3656914634	1.740767288	2.161930033	0.7208601486	2.814981823	0.8253280693	-0.8599582923	0.4042115823	-0.4774885997	-0.1502040138	0.1303553004	-0.7374646278	1.790484846	1.301746698	0.4313822597	0.2119417325	0.7595188017	0.2322846543	0.6122687303	0.7942294646	0.01144766711	0.1358293155	1.921807049	1.509025641	0.4163813568	-1.726146505	-0.5413492638	1.289171402	0.9009640142	1.265928299	1.121128662	0.4765568863	2.111164385	-2.667196989	0.1353266481	1.760115824	-2.147588224	1.443858537	-1.24933223	-0.6903123764	-1.495680774	-0.2745811717	-1.127757035	-0.2284398196	-0.1562986291	-0.756361439	0.5745642708	0.7373168996	-1.754090199	-0.193639282	0.2817970146	0.1565755223
53	0.015625	0.4920356776	-2.014894022	0.1898768449	-1.483772469	-0.8333624587	0.217479043	0.4572151544	-0.8636291358	0.6275710843	1.085232682	1.496671093	-0.8914878073	-0.07281458989	0.5320770906	1.170593493	1.961439233	0.2037377816	1.554074287	0.9157511821	-1.479911153	0.525687327	1.430196622	-0.8827232165	-0.3940761052	0.4570166156	0.7357788998	-0.7711733809	0.6388159274	-0.3239331562	0.144132536	-0.7316416726	-1.113437239	-1.958727667	1.437390425	-0.2906390104	1.208558851	0.2618941871	-0.5449888355	-0.5989342814	0.441681255	-0.7179969667	0.4368689661	-0.7720957666	1.683496469	0.4123201586	0.06108949725	-0.8915964834	0.1804339552	0.4652432689	1.539756775	1.542891283	0.4081083474	-0.5375725644	-0.5326727511	-0.3769145943	1.49033961	-1.951041916	-0.7828172163	1.339162384	-0.1950989239	1.416547208	0.06426090003	0.9150711287	0.5694704947	0.398475656	-2.065334291	1.916486521	-0.0951964231	0.975830217	0.4163093279	1.353000451	0.5992398008	0.3562352279	0.4208516919	1.293430226	-0.5153434032	0.5113890915	-0.1220156489	-1.512318016	0.2468968725	-0.06988579656	-1.36446144	2.042227583	-0.2267164757	2.126227031	0.9374146654	-0.03407490959	0.2571950061	-1.025293485	-0.8417643608	-0.3359942965	1.510916614	-0.5450645347	-0.3367541668	1.040648588	0.4451265829	-1.556282123
54	0.015625	1.361414823	-0.714658131	-1.520504363	2.158938032	0.4821242297	0.1876207426	1.991386312	-0.576272929	1.014779123	0.6637793329	-0.5958409711	-0.9418007444	1.179002251	-0.01408639795	-1.233414121	0.2447339244	0.02230958541	0.5577954589	-0.2008503269	-1.373354128	0.9748418534	-0.01192226223	0.8240819407	0.9482530147	1.367311955	-2.225156056	-1.527848499	1.547623059	0.7420580591	0.4821903615	0.4929446362	0.738268753	0.1553420833	-0.552889342	-1.581511919	-0.3809710783	1.063550926	0.1273645304	-0.4192828387	-0.7292817053	-0.9676752993	1.067156495	-0.03969403001	-0.9122825328	0.1016326486	-1.940345171	1.736027341	-0.3516239224	0.4395194114	-0.7430647767	-0.8815308151	-0.6416415874	0.7434650952	-0.7070307774	-0.4843510219	0.577449313	-0.993766381	0.6228645307	2.439563121	1.042014511	-0.3058727907	-1.81850893	0.7475444877	0.9297302394	0.6052142342	-0.2649940381	0.7642080677	-0.7288528737	-0.2691395782	-0.2639189666	-0.02457038269	1.183551879	0.1071615691	1.574950558	-0.7458928974	1.186156028	0.5881769991	-1.004555617	-1.66466662	0.8589683707	-0.8995850074	0.4553134575	-1.75299013	0.4343427403	1.594299658	-0.0628191693	0.5763798336	-0.2175487445	0.4112219177	-0.09934396261	-0.145220504	-1.069694588	1.862685469	0.07197981554	-1.332144863	1.682037534	-0.4349918566
55	0.015625	-0.7924183534	0.4403511227	-0.05485022844	-2.285759474	1.076418348	0.2506690582	-0.4981978701	0.644013018	2.007160631	1.601857771	-1.706548757	0.1321562077	0.4033944021	1.461208185	0.1937952518	-0.1076538413	-0.757987247	0.05250377982	-2.878386095	-0.2180053983	-0.6986842373	0.3418016174	-1.348721598	-0.1694879376	-0.6700401581	0.1849496971	0.07799124457	-0.02249369243	0.5043268183	0.4060334043	-0.8514001922	-0.6105306095	-1.968969862	-1.590352881	-0.6171228325	1.240529176	-1.216755339	0.8410800129	0.2947917836	-0.7560771356	-0.7564636453	-0.3094435124	-2.081613468	0.5185123181	-0.6740227082	0.05032581811	-0.3520163875	-0.1482515213	0.4386476144	0.7016890182	-1.19739059	-1.018153326	0.2955064836	-0.2250226428	-0.1196899504	-2.439139619	-1.321520853	0.747031704	0.1785262914	1.124936035	1.425805563	0.9921791049	0.9118868916	0.2898152249	1.618259537	3.213630321	0.668687445	0.4536780322	-0.549409578	-0.467563755	1.717050307	-0.2300941678	0.7974881824	-0.005368927471	0.02051164798	-0.6840514535	-0.2325191895	1.141442275	-1.014723839	-1.653842194	1.38097826	0.01111198838	0.5566462031	1.106517456	-0.8558685927	-0.3610167045	2.388408887	0.0999871811	0.05319211626	0.2879860785	-0.7198681408	-0.05929735243	1.077641242	-0.5484837245	1.394993782	1.332425699	-0.9946063883
56	0.015625	0.4089976827	-0.2413979864	0.01741645907	-0.2887537847	0.6546473798	-0.2209543388	0.6374818093	-1.327504248	-0.7353552054	0.6754679947	0.8049432641	0.01959305278	0.2735558601	1.087694548	2.163056258	-0.6787962962	0.3647843064	0.01177248937	-0.9362671573	-0.2483920168	-0.6317754917	1.128847966	0.2870060747	-0.3809262684	-1.453193661	-2.633392442	0.232692345	1.345392947	-1.552700887	-1.200276254	2.798589527	-0.09069560215	0.2462666583	-2.553173269	-0.1791306967	0.1775041763	0.01913718617	-0.1361010738	-0.3345983	0.9930267454	0.8514446701	-0.9637542956	0.09083415758	0.19600857	0.3814672843	2.121005968	-0.2235029283	-0.02378191184	0.2694531868	1.093510431	-2.34166474	0.2739571723	-0.417083351	-1.373595315	-0.5869193768	-0.2534800747	0.7438087435	1.367678929	-1.457120258	2.387831815	0.3892298483	-0.108534587	0.8178772966	0.4529804745	0.9111671158	0.09888997066	-2.09720764	-0.4165637237	-0.8989589686	-0.4358817669	-0.103226153	0.1170907296	-0.6589889158	-1.568201887	-0.5073679035	-1.001784664	-1.594605956	0.4924410714	-0.2777401296	-0.9073563278	0.4627221505	0.07841523208	-0.263629777	-0.6520984481	-1.291844403	0.06026914582	0.8556725115	-1.318725115	-0.116027507	2.116550495	0.710639566	1.503614417	0.5789419832	-0.2600371741	0.6720173606	0.008004318733	-1.453428177
57	0.015625	0.3481894613	0.2603431001	0.01013721324	0.07656070967	2.41727965	0.1683977238	-2.027254791	-0.7095038432	2.195759293	1.615007828	-0.8005753163	1.314784444	0.005639617703	-0.02422095877	-1.145735908	-0.570122438	2.271868515	1.50901664	-2.051291808	-0.2425516993	0.6375579818	-0.4917496964	-0.969012419	0.6850077929	-1.268404004	-1.557502048	-0.09531879028	1.801176925	0.09355364138	-0.5156073329	1.866138285	-0.2942323234	0.07047396878	-1.512442639	0.8972857415	0.211861309	0.4035965264	0.2446613865	-1.430408848	-1.244059787	-0.7127721841	1.404055268	0.4099887702	-0.7381195122	0.9230499273	-1.932432666	0.07824374057	-0.446407183	-0.1038488147	-0.8506778097	-1.488824252	-1.747206791	0.924475977	0.1202747452	0.0289055343	1.720574598	0.2406963929	0.8095999096	-0.06355966655	1.895619356	2.197511925	-0.7234897254	-1.109677808	1.513337059	0.7507344245	0.718084877	0.2517921841	0.01763452962	1.648213364	-1.698974286	2.800816978	0.7195943795	-0.2504856877	-0.00869675681	2.030223056	-1.116141479	-0.5537207709	-0.5146380493	0.7251453155	0.2275095243	1.316316825	-0.9311421244	2.424990486	2.104733344	0.2888196004	1.806276653	1.429416897	0.4207475157	0.4023844064	0.3114106803	-2.007088717	1.080089622	-0.5909562353	0.9256834034	-1.515819079	0.6623871005	0.7218882482
58	0.015625	0.1250468826	0.6908718874	-0.2669584922	-1.945119923	0.4531571643	0.1657853083	-0.08254355673	-0.7075297358	0.7159698433	2.118843216	0.2780090095	-1.587399771	0.9836590525	0.6471857353	-1.922621674	-1.172921561	0.1222241886	2.688271797	0.4049541698	1.75040041	-1.393202024	-0.2404580661	-1.05823858	0.1851336988	-2.00363637	0.2327092736	0.01241080237	0.3851161525	-0.9519749076	-0.4328585638	-0.3426586944	0.4785642671	0.3739625198	0.485756792	0.5284807093	0.2737125373	-0.1860212947	2.474643947	0.8165620229	-0.4912165272	-0.0676899683	1.23303631	-3.091393511	-0.2764579535	-0.3276426473	-2.297200113	-0.4540374828	-0.891946051	-1.717895382	-2.629026995	-0.783903763	-2.381456138	-1.060976072	-0.3439188145	-0.8075379495	-1.94658748	-1.861945273	-0.2572198907	-0.01926273672	-0.2439975293	-0.8251746991	0.3406786953	2.023185334	0.4346299204	0.4213038153	-0.1909984396	2.100546812	1.119739235	-0.17542429	-1.631794175	0.4048070604	-0.1000257721	-0.394542833	0.1396965502	-0.402167781	0.5716546461	-0.5941604507	-0.4554177956	-0.5307339812	0.9925764707	2.148023629	-0.9642513828	0.0597486554	0.03516259495	1.085308797	-0.5178471526	-1.541224059	-0.1531441568	-0.3055608743	1.989035052	0.9571629598	2.150111195	1.46970198	-0.0452435484	2.039637553	0.1062669705	-0.6468210136
59	0.015625	-0.2182267106	0.915548547	1.133384166	-0.7794175436	-0.4058230019	1.435368664	2.749311154	-0.3673755219	-1.275173499	0.3720541138	0.2745406016	1.081586396	-1.798141463	0.7240230857	1.071271521	0.7622705433	-1.376834125	-0.8083431971	0.5710986668	-0.4106100952	-0.7206995185	-0.8527028525	1.367415333	0.3309265386	0.7596144912	-1.79038326	-0.6823198341	1.525295491	1.775294701	0.4045081256	0.8894042828	-2.208491037	0.5565383242	0.8355272546	0.03586779606	0.3225447898	-0.8095191394	-0.07061448932	-0.477959145	-1.895096224	1.571141653	1.125378797	0.1536515161	-1.685981675	-0.2742464266	0.4415173737	0.8439614373	0.04832141723	0.8908835935	-1.257000614	0.08242659192	-0.1091425198	-0.08947280701	-0.8388545871	0.2851298457	3.11380678	0.8964525868	0.7257959186	-0.1224524789	-0.4179963239	-0.117412698	-1.908369632	0.4127333088	0.8984582586	0.8104392568	-0.8292159078	-1.448170001	1.455660603	1.039862558	2.799201764	0.7212050144	0.4492383113	-1.525988747	-0.8235358226	0.5377338822	-2.247378989	2.759883424	1.575682555	0.36670632	-0.2021832061	-2.34525502	-2.188186832	0.08118408903	0.2566516493	1.370382893	0.226963068	1.078658895	0.5105112728	1.512520493	1.702398721	0.6118668192	1.780828039	3.359683152	-1.573232734	0.5587748425	-0.5645098139	0.0113411383
60	0.015625	-0.8518289472	-1.659147189	-0.2787452413	0.8676565401	0.3727722644	1.059593602	-0.08957962858	0.4895216581	0.7632553646	-1.512851534	1.602290638	1.377970046	0.1921770373	-0.2016433848	-1.220601632	0.4629600341	1.281739437	0.03221197745	0.03348055694	0.5870861296	-0.4739509923	-1.004950379	0.571595014	1.215675018	-0.7470127077	-0.2740461341	-1.090536193	-1.537109452	0.3022696375	-0.332439777	-0.357203857	1.548842902	-1.015274682	0.8902036012	0.835560342	1.444061306	0.5023600387	0.5025847081	0.1220929799	0.2768007818	-0.6748506057	-0.8936285684	0.3525171225	0.3255233947	-1.154352702	1.393329768	0.7856358997	-0.4194942071	1.295854284	-1.139625013	-0.4730065672	-1.715700681	-1.207781998	-0.9249916678	-0.8235975712	0.2723484698	-0.3847121307	1.401033024	1.559480612	-0.908231518	0.3642358396	0.2876123901	1.379061164	1.486878329	-1.278144391	1.742426956	-0.3588996245	0.6993340688	1.725815146	1.166973286	-1.111219081	1.412844686	-0.4601178672	-0.8953083369	0.9326876999	-0.6161656265	1.083654775	1.677337959	0.04964859817	0.9494164504	-2.046463278	-1.236414504	-1.880626661	1.049446382	1.787111935	-0.1760972403	0.1998184892	0.5186588819	1.430264092	0.6140121601	0.8890421686	1.070822861	-1.813662343	-1.154253297	0.8777991571	-0.5364110224	-1.032101113
61	0.015625	-1.114944341	-0.06079911555	0.7098119301	-0.1725624041	1.097838538	-0.08043494356	-0.3813936986	-0.2554569603	1.771442451	0.9048402725	0.2298313788	0.7029257911	1.348503599	0.9895833944	-0.02985125912	0.4445681466	0.9691730206	0.7292178478	-1.236954118	-0.01791258886	-0.555256399	0.2346727102	-0.6413959039	0.8579405452	0.08661842544	0.4607950738	-0.05595296777	0.1222632126	0.1745514781	-0.3053182566	0.5171210505	0.5201527562	-1.712569412	0.3035865981	-0.4496764362	-0.4310931236	-0.3323271779	0.9547019976	-0.4063516793	-0.6530750606	-1.17426817	1.045801681	-1.587977829	0.229896728	0.4086417638	-0.3837043575	-1.278363165	-1.110673795	-0.09431321572	0.8977023847	0.07151876447	0.2194007947	-1.259469682	-1.368600343	0.266436088	0.2858508479	-0.8418822758	1.269698252	-0.4805577146	-0.03796751026	0.8053608245	0.1441306478	1.072475111	1.549752668	0.1490388254	0.7670345264	1.785910406	0.3433258632	-0.4044898687	0.7809424397	-0.7787825106	0.02681899082	-0.4695130789	-1.284823746	0.3218083341	0.5718348929	-0.01048237565	-0.4555294449	-0.7578930069	-0.1522130251	0.9794598449	0.4883363207	-0.6168094739	1.93588015	0.2111726941	0.02123749038	1.110538905	0.5228820072	0.9793611167	-0.3052827575	-0.3228928871	0.7727489621	0.2051884867	0.4293143012	1.435152585	1.123112909	0.0795557366
62	0.015625	-0.9865801195	-1.866451722	0.8883995328	-0.5038491503	1.166297669	-0.5582425233	1.686783619	1.465761597	0.5566788347	-0.4847440039	0.1818488739	0.04428497426	-0.578558236	-0.6921296108	0.8042152128	1.051740241	-0.6212343844	-0.5217516519	0.3009146799	-1.236560566	-0.7947389007	-1.481157863	-0.4565737627	1.538962428	-1.22395973	0.104513724	0.3041211854	-1.057117541	-0.9173779092	-0.08621581593	-0.2834694689	0.9297150399	0.04112408874	0.05247281204	0.3893580552	2.041146944	1.504659967	-2.133480985	1.46771211	0.227611847	0.9468963218	-0.3021284212	-0.3905371162	-0.9228224513	-2.096883241	2.325781435	-2.627237529	0.1676156496	0.9414977309	0.9001027984	-0.1523499408	-1.391172553	0.6848772359	0.2289843492	-1.039718163	-0.9430189266	-0.6122948996	0.0812210092	0.5907630616	-0.07942338822	-1.804862221	-1.157244232	0.2336414036	1.29589918	-0.08704103305	0.3841534693	0.03378691644	1.51456516	-0.2166739962	1.266382032	1.675930333	-1.798833869	0.2576861338	-2.717299923	0.9469739063	0.7686216146	-0.2056166666	1.343600232	-1.634619355	-2.466226969	-0.3937245154	-2.099124958	0.5660875124	0.003423721087	-0.01543689745	0.2251726373	-0.5157283713	-0.4662570207	-1.259145558	0.08846536717	-0.222026124	-0.6143157969	1.694729716	-0.2243009707	0.8906778761	-0.6805252951	-0.3308243281
63	0.015625	-0.2016704699	-0.6875141292	0.9667115762	1.839292644	1.864515953	-0.260971165	0.9788913398	-0.09695193282	-0.4175756435	0.4691986547	0.7102192104	1.34488218	-0.577608164	1.513420221	1.575468439	0.2643802122	-0.7451937488	0.8314751596	0.01621410281	0.5096288447	-0.6694023328	0.5825233209	0.7288881406	0.1699417556	0.5046309645	0.3910355775	-1.187936707	-1.252786492	2.042241335	-0.1366282801	0.3315772746	0.3534117206	-1.608131031	-2.048230088	-1.587548598	-2.71489783	0.05831608174	0.7426072986	0.5698974746	-1.87057805	0.9022159998	0.263819659	-1.829709687	0.7260292649	-2.323884674	-0.9177896868	-0.5329060949	-0.3135652881	0.2610185566	0.4766631907	0.662089738	-0.496140192	1.153712073	0.4197203213	-0.07071972713	1.79462548	-1.091223634	0.1734809884	-0.09934120043	0.5086274371	-0.2930097403	0.9855557224	-0.3825250913	0.8947280824	-0.1872151754	-0.09966098107	0.7927087336	-0.739041563	0.4767219396	0.354390119	1.253250126	2.105360083	-0.4129220907	-0.09497173548	-0.08310724169	-0.4539795047	3.507293601	-1.169693653	-2.772853965	-0.69929054	-2.065152965	-0.3864391261	-1.596855741	0.4976461674	1.127694516	1.087057566	-0.3428890792	1.550253948	0.3343686188	2.722579103	0.7768325413	-0.8857619026	0.7374801052	0.1894661394	-0.159603351	0.2974018641	0.2702461346
64	0.015625	-0.7231513482	0.008589364811	-0.04341113958	-0.428923433	0.4120762263	0.2162031956	-1.376395585	-1.400187568	1.092087724	1.39481481	1.222887956	0.2287874446	-0.2932741493	-0.566707735	-0.1960789513	0.2003260662	3.301726108	-0.6320618727	-0.2758436377	-1.717699492	0.7757470183	1.445155476	-0.07883003935	-1.795768632	-0.0889343586	-1.335813276	-0.6222106878	-0.2609808504	0.1933049169	1.500209439	0.579270693	0.3870414688	0.517418094	-1.219373738	-0.8993563955	-0.7233916305	-1.917152028	0.1468556613	-0.9273117452	-0.004347367246	-0.08568935491	0.7991662608	-0.6932796632	0.5690885684	0.8868761886	0.3647334013	0.7742754252	-0.2402051294	1.193335135	0.2646041519	1.121467302	-0.9631335645	-0.6877977568	-0.001750937886	-0.3392959357	0.3182946709	0.8737976591	0.5263318163	0.3297877532	-0.3431092798	1.064801546	1.424523645	1.233498346	1.478010351	-0.7331105733	-0.6537844707	0.1701580823	0.8444966229	-0.7038158604	-0.2863986375	-0.9082512773	0.9876051288	-0.4700129784	-0.2264631556	1.749321663	-1.471771756	0.08896489392	-0.9304082597	0.9368439393	1.039751933	-1.072474398	0.09056486074	2.352066264	-0.06649113104	2.148395284	0.4753400479	1.058982853	1.487612693	0.4415243697	0.3251960235	0.6987269707	1.115437833	-2.273692786	-0.1734972519	-0.3433141992	0.3962262767	0.68558842
